gene	peak	beta	se	z	p	boot_basic_p
ENSMUSG00000001419	chr3-87935483-87936555	0.186559784416474	0.0295750187661506	6.30801913911197	2.82629272965215e-10	NA
ENSMUSG00000023087	chr3-51364776-51366159	0.102087840474037	0.0252332495865758	4.04576668271645	5.21521565049061e-05	NA
ENSMUSG00000000305	chr2-179210094-179211424	0.429757420636755	0.0330081442321182	13.0197389351742	9.44934152012754e-39	NA
ENSMUSG00000000194	chr2-30553739-30554707	-0.021250922875986	0.0293494722017884	-0.724064907534899	0.469025887524644	NA
ENSMUSG00000003464	chr1-171775413-171776980	0.101020187057549	0.0455577084164137	2.21741151100464	0.0265949838255172	NA
ENSMUSG00000038533	chr2-153962681-153963870	0.0144594146854021	0.0183842129379208	0.786512576536628	0.431567254027612	NA
ENSMUSG00000027247	chr2-91883751-91885011	-0.0439095266384924	0.0565063366109968	-0.777072612949166	0.437115930889181	NA
ENSMUSG00000026211	chr1-75387324-75388883	0.123643361917722	0.0791017353512689	1.56309291279965	0.118030742374466	NA
ENSMUSG00000037499	chr1-190927881-190929715	0.0588113669835254	0.0232720685631117	2.52712245256731	0.0115001397845429	NA
ENSMUSG00000027016	chr2-77518698-77520707	-0.13276591826153	0.0111414149561606	-11.9164324086248	9.71815135765643e-33	NA
ENSMUSG00000041879	chr1-135765433-135767499	0.0305909344458142	0.0331377887333641	0.923143505197568	0.355932425326595	NA
ENSMUSG00000027639	chr2-157048404-157049279	0.0493461543239685	0.0666661527474368	0.74019802088948	0.459179848301752	NA
ENSMUSG00000074582	chr2-166402812-166403932	0.0212034363316303	0.0270629025545602	0.783487147724938	0.433341098033695	NA
ENSMUSG00000039849	chr2-164563382-164564656	0.084686571237836	0.0587656336577556	1.44109007198052	0.149559237964873	NA
ENSMUSG00000014601	chr3-107332076-107334373	0.0288104710626075	0.0289307795274507	0.995841506284716	0.319327159741907	NA
ENSMUSG00000027200	chr2-124316935-124318236	0.0181086506042377	0.017387593991352	1.04146960259392	0.297657653847463	NA
ENSMUSG00000104585	chr3-78966341-78968402	0.00493596672830383	0.0447752421899812	0.110238749962771	0.91222003150923	NA
ENSMUSG00000038831	chr2-33760335-33761395	0.0468893687849033	0.01683760543038	2.78480030778612	0.00535606976323695	NA
ENSMUSG00000044627	chr2-32340912-32343594	0.0646232165011436	0.020364752146417	3.17328765096282	0.00150723112720468	NA
ENSMUSG00000034075	chr2-84893170-84893838	-0.0518975565910107	0.0494507525096711	-1.04947961268863	0.293957433616544	NA
ENSMUSG00000051154	chr2-18676376-18678165	0.0746819357408023	0.0195968068150823	3.81092371045495	0.000138448492242368	NA
ENSMUSG00000039983	chr2-119322299-119323090	0.0125559933793533	0.0480184925984574	0.261482456026881	0.79372047709447	NA
ENSMUSG00000039050	chr2-180256351-180258065	0.0266696543332076	0.0270409256458673	0.986270022057605	0.324000626302997	NA
ENSMUSG00000040506	chr2-91971129-91972595	0.0179824487447915	0.0137960459999757	1.30344946260858	0.192421359251985	NA
ENSMUSG00000027223	chr2-91930891-91932139	0.0337606498192998	0.0385731951093008	0.875236021377948	0.381445497374841	NA
ENSMUSG00000042814	chr2-152028961-152030300	0.000896841404343271	0.0580205636309291	0.0154573025186055	0.987667348073758	NA
ENSMUSG00000027583	chr2-180966056-180967753	0.00563383323831524	0.0257667924458276	0.218647053185214	0.826924996361759	NA
ENSMUSG00000102548	chr1-167000360-167002853	-0.116595267829694	0.0543478683758364	-2.14535125873553	0.0319247730279076	NA
ENSMUSG00000059540	chr2-181364526-181366324	-0.0364570499808443	0.0484652449715687	-0.75223079966337	0.451912274625975	NA
ENSMUSG00000103428	chr3-73409337-73410859	0.227785223577742	0.00825975954866217	27.5777063770139	2.05989782969703e-167	NA
ENSMUSG00000027978	chr3-122923793-122924903	0.0825160444108931	0.0296188161863664	2.78593323553814	0.00533738636238902	NA
ENSMUSG00000018322	chr2-163876210-163877818	0.0596156233284185	0.036335767768785	1.64068704169869	0.100862396192842	NA
ENSMUSG00000061024	chr1-9699813-9701287	0.109484861278575	0.0510386151838499	2.14513777233554	0.0319418331682569	NA
ENSMUSG00000097760	chr1-132298170-132299648	0.168455262574681	0.0611117420872235	2.75651219914904	0.00584214334140656	NA
ENSMUSG00000067879	chr1-9797464-9799291	-0.00828196151364914	0.0224045819446568	-0.369654811417906	0.711639705671422	NA
ENSMUSG00000026511	chr1-182375786-182377287	0.06011903407856	0.0328029836876698	1.83273066410596	0.0668426347682087	NA
ENSMUSG00000040383	chr2-114259662-114261156	0.038253579516353	0.0404772187685663	0.94506442587058	0.344625985620704	NA
ENSMUSG00000038848	chr2-180125488-180126949	0.131308207218	0.0385180926799135	3.40900075995909	0.000652012980679246	NA
ENSMUSG00000026988	chr2-59736188-59737072	0.15809470135003	0.0479274500668805	3.29862534162398	0.000971594929048646	NA
ENSMUSG00000027778	chr3-68542899-68543697	-0.0257210667719269	0.0287546653354782	-0.89450064787197	0.37105408328566	NA
ENSMUSG00000027227	chr2-122068205-122069077	-0.0636106340886834	0.107533881094287	-0.591540391189909	0.554158400137843	NA
ENSMUSG00000042641	chr1-154149085-154151068	0.080440929885352	0.0645768598138511	1.24566183795915	0.212888569517861	NA
ENSMUSG00000028059	chr3-88509407-88510637	0.054878205387042	0.0235753418557778	2.32777983550607	0.019923797340025	NA
ENSMUSG00000026027	chr1-58651338-58653914	-0.037110521696866	0.0487472945904719	-0.761283718586499	0.446487623156109	NA
ENSMUSG00000049230	chr3-9973541-9975787	0.102788727521045	0.0782076711833362	1.31430492643215	0.1887436100865	NA
ENSMUSG00000090213	chr2-167631119-167632550	0.0146196424178495	0.0258396707544654	0.565782844401107	0.571541410087837	NA
ENSMUSG00000016493	chr1-194884955-194886498	0.00852480299698342	0.021135250412988	0.403345256403717	0.686694253031128	NA
ENSMUSG00000035392	chr2-37723055-37724810	-0.0217771568978727	0.00984576832270159	-2.21182910100176	0.0269784755454114	NA
ENSMUSG00000038705	chr2-180805693-180806445	0.0472586175534281	0.0426345165499347	1.1084590931875	0.267663596301448	NA
ENSMUSG00000028070	chr3-88406988-88407651	0.0954520977439146	0.0454760368454377	2.0989537427884	0.0358209786002122	NA
ENSMUSG00000026457	chr1-134232510-134236130	0.0607198272782262	0.0328122865562049	1.85052105936652	0.0642384856242214	NA
ENSMUSG00000026577	chr1-164261352-164262233	0.040524559237964	0.0421697130843488	0.960987312313602	0.336558547314046	NA
ENSMUSG00000079499	chr2-29541751-29543453	0.230121448521517	0.0939080750354159	2.45049691876582	0.0142659183602498	NA
ENSMUSG00000074682	chr2-151994247-151995354	0.236020671363705	0.064749224427307	3.64515055510327	0.000267235309404588	NA
ENSMUSG00000000827	chr2-181312696-181314904	0.0376587040721805	0.027083066105019	1.39048894708423	0.164380453349813	NA
ENSMUSG00000036752	chr2-25546395-25547353	0.0662778265267444	0.0188106628621023	3.52341791528642	0.000426019035189766	NA
ENSMUSG00000061136	chr2-52872951-52874525	0.0288024744992261	0.0208621355784079	1.38061007182009	0.167398884867232	NA
ENSMUSG00000039254	chr2-32316750-32318722	-0.0575688473211824	0.0582295949557917	-0.988652718001715	0.322833083631865	NA
ENSMUSG00000004110	chr1-155025770-155026378	-0.0173645968006163	0.009350054053876	-1.85716539183193	0.0632876270997119	NA
ENSMUSG00000039128	chr2-5429611-5430474	-0.0436443452220028	0.0314730723835853	-1.38672019973383	0.165527098644842	NA
ENSMUSG00000027296	chr2-119864092-119865340	0.399015406023712	0.0205277578829856	19.4378464661469	3.69347377594284e-84	NA
ENSMUSG00000037375	chr1-192150972-192152055	-0.0622312856756342	0.0866989813187279	-0.71778566171217	0.472889455516229	NA
ENSMUSG00000004895	chr3-88230094-88231740	0.0152102053045964	0.042651183956361	0.356618595163945	0.721377354716211	NA
ENSMUSG00000037434	chr1-192091998-192093426	-0.00193213498855748	0.055451492951909	-0.0348436964579682	0.972204377035057	NA
ENSMUSG00000026727	chr2-13009086-13012146	-0.0629619181203568	0.0214131638696522	-2.94033700501352	0.00327855444738975	NA
ENSMUSG00000038463	chr1-170807041-170808333	-0.151837087162673	0.0497025499960727	-3.05491543541871	0.0022512398855408	NA
ENSMUSG00000073627	chr1-85901746-85902525	0.171668506211604	0.0745204352548986	2.3036433647282	0.0212426714632394	NA
ENSMUSG00000027809	chr3-79818037-79818780	-0.0255171755311468	0.0486013076406858	-0.525030637442881	0.599561892983868	NA
ENSMUSG00000027429	chr2-144555425-144556697	-0.0126354787448791	0.0297235640182456	-0.425099720111724	0.670763981940936	NA
ENSMUSG00000026248	chr1-79670737-79672482	0.0811656816189857	0.0552984559647816	1.46777482667289	0.142165397525116	NA
ENSMUSG00000026458	chr1-133815468-133816887	-0.0869251088999522	0.0556613028419458	-1.56167937977992	0.11836353883364	NA
ENSMUSG00000027566	chr2-180050787-180051536	0.0921959688734121	0.027626394037188	3.33724223108186	0.000846141685697847	NA
ENSMUSG00000033124	chr1-74806434-74808617	0.0754963596710989	0.0338334948956744	2.2314088421516	0.0256540596876171	NA
ENSMUSG00000085767	chr2-26066253-26067420	0.0921453652346377	0.067292550938622	1.36932489479681	0.17089773954343	NA
ENSMUSG00000046229	chr2-156298014-156299230	0.176232789183194	0.0366100205245363	4.81378558815834	1.48097703027069e-06	NA
ENSMUSG00000026618	chr1-184824204-184825681	0.0511957047042181	0.0327431612092865	1.56355412285904	0.117922315925981	NA
ENSMUSG00000038085	chr2-156647958-156649731	0.00316909690786397	0.0410108059970359	0.077274679948817	0.938405033138644	NA
ENSMUSG00000026014	chr1-60935557-60936897	-0.187882502074504	0.0193432505997821	-9.71307801164611	2.65204998305339e-22	NA
ENSMUSG00000032968	chr1-75357269-75359938	0.0424655295111887	0.0389479396084534	1.09031517297443	0.27557433373257	NA
ENSMUSG00000027937	chr3-89964306-89964737	-0.0185831791783239	0.0520781990910148	-0.356832215834632	0.721217417072332	NA
ENSMUSG00000028156	chr3-137863466-137865894	0.0241500877566363	0.0138800109057568	1.73991850010866	0.0818733297127777	NA
ENSMUSG00000028057	chr3-88422068-88422465	0.117341481656582	0.0747478528987918	1.56983079922659	0.116454480229141	NA
ENSMUSG00000027810	chr3-58636208-58637530	0.00703018674153443	0.0346406412726461	0.202946206630585	0.839177078025331	NA
ENSMUSG00000115018	chr2-24678622-24680812	-0.0250765743049482	0.0530617908426842	-0.472591933040752	0.636504338876184	NA
ENSMUSG00000014226	chr1-160533313-160535954	0.0301893575512354	0.0260845439412193	1.15736574192235	0.247122964347269	NA
ENSMUSG00000026659	chr1-170401686-170403219	0.125967976943272	0.0439376958923862	2.86696820087692	0.00414424650806344	NA
ENSMUSG00000039021	chr2-32741055-32743351	0.0957176711060624	0.0548551519349772	1.74491670754138	0.0809993686471715	NA
ENSMUSG00000062647	chr2-26963864-26965236	0.114414571236592	0.0165378594582529	6.91834221504981	4.56959362856479e-12	NA
ENSMUSG00000063019	chr2-157048404-157049279	0.0176481390271601	0.031948519066755	0.552393022984417	0.580679109751635	NA
ENSMUSG00000102494	chr2-4341248-4342619	0.245860239457841	0.0780978023672596	3.14810701460802	0.00164331520354041	NA
ENSMUSG00000102009	chr1-89606501-89607757	-0.0685997386858533	0.0677246449256234	-1.01292134881166	0.311097730210061	NA
ENSMUSG00000005505	chr2-91068881-91071286	0.0879990055347076	0.0519734004347047	1.69315466755466	0.0904260308308202	NA
ENSMUSG00000105552	chr3-89729952-89731508	-0.0185866984039396	0.032147848176082	-0.578163064045081	0.563154033157935	NA
ENSMUSG00000026655	chr2-3423660-3424949	0.0821522432212982	0.0565858293410542	1.45181654449474	0.146552622397911	NA
ENSMUSG00000026821	chr2-28419829-28420359	-0.0426051183180114	0.0525931826438232	-0.810088231521299	0.417889467565373	NA
ENSMUSG00000027007	chr2-79428044-79429875	0.122706869032489	0.0437193420866984	2.8066952331797	0.00500525716804083	NA
ENSMUSG00000050144	chr3-88763776-88766184	0.0386235131043657	0.0461573830034327	0.836778660122332	0.402716994665538	NA
ENSMUSG00000048039	chr3-87748535-87749752	0.0601806458234228	0.0646253380334231	0.931223691120941	0.351737865376138	NA
ENSMUSG00000084859	chr2-4221492-4222841	0.0464166653361111	0.048948224102451	0.94828088632917	0.342986478661192	NA
ENSMUSG00000026576	chr1-163994349-163995754	0.00371130867515033	0.0055731719016662	0.66592395508934	0.50545970800975	NA
ENSMUSG00000027574	chr2-180659271-180661928	0.0842534589615996	0.0497942724035801	1.69203112917746	0.0906400384536946	NA
ENSMUSG00000027430	chr2-144410062-144411663	0.0251120120289116	0.0187901880594539	1.33644282587566	0.181404576368704	NA
ENSMUSG00000027247	chr2-91944109-91945352	0.01049111740261	0.0427657286773536	0.245315997811246	0.806211765678678	NA
ENSMUSG00000068290	chr2-130039605-130040963	0.146383497911055	0.0459684965905482	3.18443083346679	0.00145038967403305	NA
ENSMUSG00000040549	chr2-91068881-91071286	0.011096190675911	0.0128680630960732	0.862304652461419	0.388519893227354	NA
ENSMUSG00000038900	chr2-32583214-32583862	0.14247011990357	0.0235006767062842	6.062383721294	1.34118766413542e-09	NA
ENSMUSG00000026553	chr1-172143202-172143911	0.0238964972108635	0.0310635791824966	0.769277006698843	0.441728884089685	NA
ENSMUSG00000041570	chr1-135787767-135788427	-0.0507420934090909	0.0250548456111218	-2.02524071377899	0.0428426529188006	NA
ENSMUSG00000026816	chr2-28525143-28526649	0.0951862373103658	0.0899900290695465	1.05774204425252	0.290173061469096	NA
ENSMUSG00000099401	chr1-86674359-86675055	0.0588994234178463	0.0452904409568349	1.30048244559998	0.193435668973064	NA
ENSMUSG00000085953	chr3-31740997-31742264	0.000517026545228017	0.0704183973511326	0.00734220835288153	0.994141817946921	NA
ENSMUSG00000027378	chr2-127430037-127431022	0.116964183215211	0.0579102800326102	2.01974818891131	0.0434095138265487	NA
ENSMUSG00000027104	chr2-73910382-73911895	-0.0157839194724427	0.0120617882989857	-1.30858866705279	0.19067372185802	NA
ENSMUSG00000040591	chr2-91695263-91696606	-0.00982676465786704	0.0147339095054296	-0.666948894605724	0.504804777753951	NA
ENSMUSG00000089706	chr1-97961423-97962674	0.391397718634493	0.0437977529226995	8.936479442799	4.017658215121e-19	NA
ENSMUSG00000033061	chr1-74806434-74808617	0.0416955994825901	0.0218497223783896	1.9082896688806	0.0563537875398147	NA
ENSMUSG00000062908	chr3-153173837-153175330	0.049599789132168	0.0642290865595904	0.77223251627828	0.439976726160058	NA
ENSMUSG00000026223	chr1-85853090-85854439	0.0720399549969975	0.0152687443210415	4.71813224992712	2.38019753209678e-06	NA
ENSMUSG00000026750	chr2-38770724-38771849	-0.0137707325571259	0.0294543878268251	-0.467527372766663	0.640122612792698	NA
ENSMUSG00000068740	chr3-108561766-108563665	0.0301707246457593	0.0208019499166148	1.45037964069231	0.146952681321732	NA
ENSMUSG00000001415	chr3-88526148-88526701	0.0865910557401074	0.0454894207152197	1.90354272221225	0.056969764604671	NA
ENSMUSG00000001415	chr3-88081195-88082481	0.0929561182768061	0.0388360160324441	2.39355443151402	0.0166860052758499	NA
ENSMUSG00000027575	chr2-180701108-180702808	0.0764399232468391	0.0196149844389952	3.8970167671851	9.73848792043925e-05	NA
ENSMUSG00000041966	chr2-71054261-71056434	0.0425857120357108	0.0191680290985354	2.22170531027443	0.026303227449539	NA
ENSMUSG00000074643	chr2-155517536-155518748	0.00345264541495004	0.0181119390736516	0.19062814869849	0.848816935112976	NA
ENSMUSG00000009216	chr2-27071059-27071987	0.364793789727888	0.0371178658754183	9.82798394046346	8.53094285522405e-23	NA
ENSMUSG00000026193	chr1-72078754-72079804	-0.449026626587891	0.0561848787234166	-7.99194795450803	1.32823114117855e-15	NA
ENSMUSG00000051149	chr2-168402821-168403765	-0.00791372270371836	0.0217038982619886	-0.364622180227327	0.715393455683743	NA
ENSMUSG00000035772	chr2-28518133-28518802	0.163401927590007	0.0748904373472731	2.181879734956	0.029118409837206	NA
ENSMUSG00000005674	chr1-170701091-170703494	0.136964043420185	0.0704084714774385	1.94527789832895	0.0517415407030026	NA
ENSMUSG00000041889	chr1-135604507-135605211	0.23000163898609	0.0287245843738091	8.00713549038517	1.17411113250421e-15	NA
ENSMUSG00000026110	chr1-37996608-37998680	-0.0217088588617547	0.0191729012633179	-1.13226780671367	0.257521860440421	NA
ENSMUSG00000048911	chr2-131422599-131423738	0.0657363497451453	0.0355878032250054	1.84715952624343	0.064724023358536	NA
ENSMUSG00000058076	chr1-170907161-170908847	0.0239935608461137	0.0301693002478306	0.795297227612665	0.426440625869743	NA
ENSMUSG00000026275	chr1-93477869-93479803	0.0528174024682397	0.0224729771113147	2.35026281594205	0.0187601596619535	NA
ENSMUSG00000042854	chr2-166712390-166714621	0.0867058005123735	0.0561491456604845	1.54420516095926	0.122538638974114	NA
ENSMUSG00000104283	chr3-32509584-32511476	-0.133932359439884	0.0188272514110292	-7.11374998484509	1.12931648675877e-12	NA
ENSMUSG00000027652	chr2-158375245-158377284	0.00030552526760433	0.0143914443616516	0.0212296458872782	0.983062465609881	NA
ENSMUSG00000075467	chr2-26227782-26228502	0.0326395155945019	0.0597808878456652	0.545985795305794	0.585075701451662	NA
ENSMUSG00000062590	chr1-86149917-86150443	-0.026978818612626	0.0262530634655841	-1.02764458890649	0.304117041692709	NA
ENSMUSG00000027651	chr2-157559501-157560537	-0.0286931936272505	0.0311790300868718	-0.92027216841912	0.357430549276471	NA
ENSMUSG00000000308	chr2-120873020-120873800	0.065159851544682	0.0319227620861815	2.04117210687379	0.04123372316819	NA
ENSMUSG00000033526	chr2-121222805-121224146	0.00104182809612217	0.0261582984437426	0.0398278236010945	0.968230393799202	NA
ENSMUSG00000041684	chr1-44228079-44229957	-7.94251903810742e-05	0.0544931936929302	-0.00145752496777187	0.998837063742983	NA
ENSMUSG00000047824	chr3-89213503-89216319	0.144573145387873	0.043508760673039	3.32285137869856	0.000891023732942163	NA
ENSMUSG00000063019	chr2-157458359-157459089	0.0505743747272786	0.0374490783670255	1.35048382851019	0.176860837501754	NA
ENSMUSG00000098145	chr1-137669561-137671324	0.289113349208083	0.03996172712006	7.23475610399617	4.66366487862097e-13	NA
ENSMUSG00000070730	chr2-118545292-118546184	0.00591523038749585	0.0494104921419363	0.119716079137682	0.904708062657827	NA
ENSMUSG00000037470	chr1-36696605-36699190	-0.0424582509888962	0.0251225934719939	-1.69004251237945	0.0910198217392316	NA
ENSMUSG00000027822	chr3-63928887-63929844	0.0240805096807202	0.0258198161332297	0.932636760713758	0.351007546469823	NA
ENSMUSG00000026811	chr2-32727068-32727897	0.112894549650471	0.0486417121850756	2.32094111368698	0.0202900222099021	NA
ENSMUSG00000092607	chr3-94581207-94583128	0.0780317731657459	0.0424897929515319	1.83648278198853	0.066286286294486	NA
ENSMUSG00000097745	chr3-152676487-152677606	-0.0063173332893627	0.0792619853935075	-0.0797019309824172	0.936474323639617	NA
ENSMUSG00000028138	chr3-138143010-138145196	0.124893360545161	0.0340709392088496	3.66568587321835	0.000246676568425231	NA
ENSMUSG00000058135	chr3-107700558-107701114	0.427988010964878	0.063829393616611	6.70518685381179	2.01148809000006e-11	NA
ENSMUSG00000049630	chr2-12844321-12845307	0.226382719510974	0.0156939466340412	14.4248432080133	3.61089538954096e-47	NA
ENSMUSG00000084938	chr2-57117601-57117937	0.0324611068684479	0.100754446428924	0.322180390235652	0.747316039435645	NA
ENSMUSG00000033257	chr1-74505227-74507020	0.0429767696706883	0.0247710756306458	1.73495775118942	0.0827482887731724	NA
ENSMUSG00000068923	chr3-88324589-88326032	0.0778304438117426	0.0141152913478505	5.51390983676685	3.50948439242134e-08	NA
ENSMUSG00000007097	chr1-172481429-172482611	0.366813272967067	0.0490496220313402	7.47841181595022	7.52261523542073e-14	NA
ENSMUSG00000042854	chr2-166995129-166997057	0.0563643631680255	0.0564488018014339	0.998504155434416	0.318034950471145	NA
ENSMUSG00000002546	chr2-31683093-31684079	0.000188581676933714	0.043806058083945	0.00430492231399449	0.996565179559431	NA
ENSMUSG00000027650	chr2-157750602-157752875	0.164839246823538	0.0773320426287351	2.13157756112712	0.0330415900309802	NA
ENSMUSG00000104106	chr2-14831190-14831843	0.0282656612334296	0.0282138440217991	1.00183658815121	0.316422522912086	NA
ENSMUSG00000068732	chr3-108422786-108426240	0.0930886962552807	0.0521862258213529	1.78377904878478	0.0744595752979228	NA
ENSMUSG00000039536	chr2-166402812-166403932	0.038361082448029	0.0317046670668907	1.20995064755276	0.226297830989727	NA
ENSMUSG00000045503	chr2-164091554-164092341	0.0963405911125724	0.037070515713913	2.59884679932885	0.00935375083130532	NA
ENSMUSG00000039157	chr2-32758599-32759483	0.0375690776125402	0.0599650101554703	0.626516655548553	0.530976115803619	NA
ENSMUSG00000038605	chr2-181119811-181121915	0.0854232770807793	0.0515480717051013	1.657157566814	0.097487622997453	NA
ENSMUSG00000068966	chr2-33220837-33221995	-0.0667626590402639	0.0781408742467129	-0.854388432224028	0.392889803235452	NA
ENSMUSG00000027893	chr3-107411432-107414024	0.0373307849962677	0.0238553913787297	1.56487832891114	0.117611440925005	NA
ENSMUSG00000040389	chr3-108880602-108882175	0.054843274813775	0.0226699301191816	2.4192079342746	0.0155543460160655	NA
ENSMUSG00000057359	chr3-121603782-121605179	-0.0414651502693846	0.0512482428351067	-0.809103843868373	0.41845541745328	NA
ENSMUSG00000039037	chr3-152843200-152843834	0.114981098120294	0.00982879700667317	11.6983897461947	1.29894937233447e-31	NA
ENSMUSG00000045968	chr1-154156027-154157668	0.0959007921115638	0.0565605476434274	1.6955421421332	0.0899726228873319	NA
ENSMUSG00000037730	chr3-30968239-30970007	0.048125801646119	0.0368846099260553	1.30476645252856	0.191972385708216	NA
ENSMUSG00000027651	chr2-157750602-157752875	-0.0369011614843713	0.0382498092971823	-0.964741057861683	0.334674524963522	NA
ENSMUSG00000025964	chr1-63770063-63771202	-0.0617315308725262	0.0154923148530746	-3.98465506659096	6.75782161275581e-05	NA
ENSMUSG00000037376	chr2-132247332-132248351	-0.000154264203550333	0.0197399841432344	-0.00781480888895267	0.993764748107703	NA
ENSMUSG00000027942	chr3-89659558-89660927	-0.0087271687639616	0.0296217710519161	-0.294620086984876	0.768284115734586	NA
ENSMUSG00000039047	chr3-152308549-152310101	-0.018635176375791	0.0334361493859486	-0.557336198037875	0.577297748306544	NA
ENSMUSG00000026819	chr2-32375262-32376289	0.107978591506762	0.0401468470717209	2.68959082425234	0.00715396766964538	NA
ENSMUSG00000038116	chr2-156478262-156478715	-0.0527525181842071	0.0203309487482631	-2.59469043168552	0.00946761496970807	NA
ENSMUSG00000079671	chr1-9699813-9701287	-0.202233972051939	0.0479454942275679	-4.21799744293088	2.46481613917187e-05	NA
ENSMUSG00000075040	chr2-91053662-91054818	0.0973411855824674	0.040879794739069	2.38115641733979	0.0172583819955351	NA
ENSMUSG00000017999	chr2-166699898-166701632	0.0286562953116752	0.0536765321877586	0.533870094503059	0.593431413810135	NA
ENSMUSG00000038619	chr3-96001012-96001987	0.0522854308756312	0.0213994337140378	2.44330908819015	0.0145532671883169	NA
ENSMUSG00000026269	chr1-92726060-92726989	0.017469034866241	0.0520676144744853	0.335506726062922	0.737242871791123	NA
ENSMUSG00000028082	chr3-85582543-85584302	0.0283143974745676	0.0280403956920611	1.00977168031135	0.312604691119276	NA
ENSMUSG00000089917	chr2-181354309-181357484	-0.00210004421462509	0.0649346485010835	-0.0323408883100375	0.974200202090066	NA
ENSMUSG00000042197	chr1-33966097-33967706	0.0158329048761456	0.027912683207402	0.567229770011754	0.570558084576551	NA
ENSMUSG00000026353	chr1-128102261-128104060	0.0216700344942889	0.011659729358185	1.8585366631239	0.063092841949341	NA
ENSMUSG00000027227	chr2-122348077-122349807	0.0195500823690103	0.0593711021567424	0.329286162102856	0.741939402488378	NA
ENSMUSG00000045822	chr2-165033910-165035296	-0.0769828068619036	0.034864357288147	-2.2080661411784	0.0272396628543278	NA
ENSMUSG00000039069	chr2-179975825-179978066	0.0512941035180143	0.0257396851492579	1.99280229033778	0.0462831008785446	NA
ENSMUSG00000026841	chr2-31802846-31803949	-0.0351064290435495	0.0602332508483432	-0.582841346749511	0.560000108070712	NA
ENSMUSG00000027285	chr2-120628459-120629871	0.0370621568172529	0.0437007821569266	0.848089095617675	0.396388353955286	NA
ENSMUSG00000103435	chr1-177013961-177015741	-0.0685110245216384	0.0534061303123995	-1.2828307185127	0.19955138950218	NA
ENSMUSG00000068739	chr3-107866918-107867749	0.0237436520198203	0.0373980730089844	0.634889717823594	0.52550034356375	NA
ENSMUSG00000075040	chr2-91196287-91197343	0.19758786884272	0.0549694457227175	3.59450356911752	0.000325010690057577	NA
ENSMUSG00000026784	chr2-23051392-23053034	-0.0799936556567904	0.0257904305711868	-3.10167972713723	0.00192426022635736	NA
ENSMUSG00000053332	chr1-161169901-161171303	0.0921471778753842	0.0285492772905711	3.22765360879442	0.0012481000960295	NA
ENSMUSG00000027284	chr2-120969512-120971316	0.10112820134733	0.0562683847838936	1.79724727723618	0.0722963720897613	NA
ENSMUSG00000017679	chr2-163054041-163055243	0.0516123786951951	0.039341835909605	1.31189553059455	0.189555385747748	NA
ENSMUSG00000084781	chr2-92709481-92711732	-0.124858837785743	0.0747367198408178	-1.67064915414646	0.0947909974485146	NA
ENSMUSG00000062646	chr2-120122872-120124746	0.0992847098369536	0.0655888194036767	1.51374442686474	0.130090672360004	NA
ENSMUSG00000039145	chr2-5241238-5242228	-0.146769288881289	0.00771531328403996	-19.023114613492	1.09765048105453e-80	NA
ENSMUSG00000089872	chr1-190790478-190792276	-0.085940311525956	0.0294098824589486	-2.92215759943667	0.0034761559695917	NA
ENSMUSG00000085953	chr3-31054832-31055453	0.221526126591655	0.0744579164374911	2.97518567790748	0.00292811254862644	NA
ENSMUSG00000038671	chr2-181287208-181288551	0.0206263076295713	0.039105031011679	0.527459180978813	0.597874755447952	NA
ENSMUSG00000026443	chr1-133130589-133132335	-0.0167814058211873	0.0121954465919906	-1.37603864644108	0.168809668709952	NA
ENSMUSG00000050192	chr3-28555599-28556551	0.0324465655883105	0.0751702899042145	0.431640820191799	0.666002485453958	NA
ENSMUSG00000091329	chr3-28593547-28595135	-0.0285147593865242	0.0727330719862054	-0.392046679836819	0.695023723444114	NA
ENSMUSG00000027739	chr3-51727532-51729816	0.0986403760543811	0.0647730988482237	1.52286022760028	0.127793678063807	NA
ENSMUSG00000027544	chr2-168273965-168274973	-0.125320970477115	0.0797546103766982	-1.57133198802173	0.116105554729489	NA
ENSMUSG00000027204	chr2-125305559-125306076	0.0427414381749823	0.0416491628728886	1.02622562440036	0.304785245654427	NA
ENSMUSG00000059013	chr2-32173974-32175883	-0.0565624140818757	0.0744650655914604	-0.759583217077865	0.447503754157963	NA
ENSMUSG00000026927	chr2-26627837-26629688	0.0232209513868525	0.0175141064526398	1.3258427684932	0.184891783275747	NA
ENSMUSG00000026520	chr1-180384296-180384957	0.115702845108099	0.0615957629411086	1.87842214437253	0.060323438513127	NA
ENSMUSG00000085102	chr3-108357563-108359343	0.0875718830047615	0.0483290200343359	1.8119937657032	0.0699871598024147	NA
ENSMUSG00000033061	chr1-75124231-75125615	-0.0254985669958801	0.0212271859678229	-1.20122219848321	0.229665020670593	NA
ENSMUSG00000078201	chr2-24806955-24808039	0.0177255450803425	0.0824143971406839	0.21507825932506	0.82970630380426	NA
ENSMUSG00000027002	chr2-80012834-80013938	0.0733738182177194	0.0115618757824639	6.34618634538584	2.20717865163677e-10	NA
ENSMUSG00000047824	chr3-89763815-89765052	0.0346259780654106	0.0637448409006887	0.543196556398284	0.586994477313102	NA
ENSMUSG00000026841	chr2-31822620-31823814	0.393596161929386	0.0430010300253413	9.1531798586553	5.52818353598442e-20	NA
ENSMUSG00000068747	chr3-108571181-108572443	0.0114945389193575	0.0122479647830052	0.938485627857685	0.347994899490853	NA
