ENSMUSG00000026565	chr1-165459442-165462006
ENSMUSG00000033061	chr1-74806434-74808617
ENSMUSG00000062908	chr3-153173837-153175330
ENSMUSG00000026223	chr1-85853090-85854439
ENSMUSG00000026750	chr2-38770724-38771849
ENSMUSG00000068740	chr3-108561766-108563665
ENSMUSG00000001415	chr3-88526148-88526701
ENSMUSG00000001415	chr3-88081195-88082481
ENSMUSG00000027575	chr2-180701108-180702808
ENSMUSG00000041966	chr2-71054261-71056434
ENSMUSG00000074643	chr2-155517536-155518748
ENSMUSG00000009216	chr2-27071059-27071987
ENSMUSG00000026193	chr1-72078754-72079804
ENSMUSG00000051149	chr2-168402821-168403765
ENSMUSG00000035772	chr2-28518133-28518802
ENSMUSG00000005674	chr1-170701091-170703494
ENSMUSG00000041889	chr1-135604507-135605211
ENSMUSG00000026110	chr1-37996608-37998680
ENSMUSG00000048911	chr2-131422599-131423738
ENSMUSG00000058076	chr1-170907161-170908847
ENSMUSG00000026275	chr1-93477869-93479803
ENSMUSG00000042854	chr2-166712390-166714621
ENSMUSG00000026198	chr1-75478709-75480119
ENSMUSG00000104283	chr3-32509584-32511476
ENSMUSG00000027652	chr2-158375245-158377284
ENSMUSG00000075467	chr2-26227782-26228502
ENSMUSG00000062590	chr1-86149917-86150443
ENSMUSG00000027651	chr2-157559501-157560537
ENSMUSG00000000308	chr2-120873020-120873800
ENSMUSG00000033526	chr2-121222805-121224146
ENSMUSG00000041684	chr1-44228079-44229957
ENSMUSG00000047824	chr3-89213503-89216319
ENSMUSG00000063019	chr2-157458359-157459089
ENSMUSG00000098145	chr1-137669561-137671324
ENSMUSG00000070730	chr2-118545292-118546184
ENSMUSG00000037470	chr1-36696605-36699190
ENSMUSG00000027822	chr3-63928887-63929844
ENSMUSG00000026811	chr2-32727068-32727897
ENSMUSG00000092607	chr3-94581207-94583128
ENSMUSG00000097745	chr3-152676487-152677606
ENSMUSG00000028138	chr3-138143010-138145196
ENSMUSG00000058135	chr3-107700558-107701114
ENSMUSG00000049630	chr2-12844321-12845307
ENSMUSG00000084938	chr2-57117601-57117937
ENSMUSG00000033257	chr1-74505227-74507020
ENSMUSG00000068923	chr3-88324589-88326032
ENSMUSG00000007097	chr1-172481429-172482611
ENSMUSG00000042854	chr2-166995129-166997057
ENSMUSG00000002546	chr2-31683093-31684079
ENSMUSG00000027650	chr2-157750602-157752875
ENSMUSG00000104106	chr2-14831190-14831843
ENSMUSG00000068732	chr3-108422786-108426240
ENSMUSG00000039536	chr2-166402812-166403932
ENSMUSG00000045503	chr2-164091554-164092341
ENSMUSG00000039157	chr2-32758599-32759483
ENSMUSG00000038605	chr2-181119811-181121915
ENSMUSG00000068966	chr2-33220837-33221995
ENSMUSG00000027893	chr3-107411432-107414024
ENSMUSG00000040389	chr3-108880602-108882175
ENSMUSG00000057359	chr3-121603782-121605179
ENSMUSG00000039037	chr3-152843200-152843834
ENSMUSG00000045968	chr1-154156027-154157668
ENSMUSG00000037730	chr3-30968239-30970007
ENSMUSG00000027651	chr2-157750602-157752875
ENSMUSG00000025964	chr1-63770063-63771202
ENSMUSG00000037376	chr2-132247332-132248351
ENSMUSG00000027942	chr3-89659558-89660927
ENSMUSG00000039047	chr3-152308549-152310101
ENSMUSG00000026819	chr2-32375262-32376289
ENSMUSG00000038116	chr2-156478262-156478715
ENSMUSG00000079671	chr1-9699813-9701287
ENSMUSG00000075040	chr2-91053662-91054818
ENSMUSG00000017999	chr2-166699898-166701632
ENSMUSG00000038619	chr3-96001012-96001987
ENSMUSG00000026269	chr1-92726060-92726989
ENSMUSG00000028082	chr3-85582543-85584302
ENSMUSG00000089917	chr2-181354309-181357484
ENSMUSG00000042197	chr1-33966097-33967706
ENSMUSG00000026353	chr1-128102261-128104060
ENSMUSG00000027227	chr2-122348077-122349807
ENSMUSG00000045822	chr2-165033910-165035296
ENSMUSG00000039069	chr2-179975825-179978066
ENSMUSG00000026841	chr2-31802846-31803949
ENSMUSG00000027285	chr2-120628459-120629871
ENSMUSG00000103435	chr1-177013961-177015741
ENSMUSG00000068739	chr3-107866918-107867749
ENSMUSG00000075040	chr2-91196287-91197343
ENSMUSG00000026784	chr2-23051392-23053034
ENSMUSG00000053332	chr1-161169901-161171303
ENSMUSG00000027284	chr2-120969512-120971316
ENSMUSG00000017679	chr2-163054041-163055243
ENSMUSG00000084781	chr2-92709481-92711732
ENSMUSG00000062646	chr2-120122872-120124746
ENSMUSG00000039145	chr2-5241238-5242228
ENSMUSG00000089872	chr1-190790478-190792276
ENSMUSG00000085953	chr3-31054832-31055453
ENSMUSG00000038671	chr2-181287208-181288551
ENSMUSG00000026443	chr1-133130589-133132335
ENSMUSG00000050192	chr3-28555599-28556551
ENSMUSG00000091329	chr3-28593547-28595135
ENSMUSG00000027739	chr3-51727532-51729816
ENSMUSG00000027544	chr2-168273965-168274973
ENSMUSG00000027204	chr2-125305559-125306076
ENSMUSG00000059013	chr2-32173974-32175883
ENSMUSG00000074627	chr2-156950497-156951876
ENSMUSG00000026927	chr2-26627837-26629688
ENSMUSG00000026520	chr1-180384296-180384957
ENSMUSG00000085102	chr3-108357563-108359343
ENSMUSG00000033061	chr1-75124231-75125615
ENSMUSG00000078201	chr2-24806955-24808039
ENSMUSG00000027002	chr2-80012834-80013938
ENSMUSG00000047824	chr3-89763815-89765052
ENSMUSG00000026841	chr2-31822620-31823814
ENSMUSG00000068747	chr3-108571181-108572443
ENSMUSG00000028053	chr3-88647851-88650403
ENSMUSG00000052406	chr2-27141722-27143044
ENSMUSG00000073656	chr1-66700136-66701629
ENSMUSG00000006800	chr2-166416838-166418484
ENSMUSG00000026632	chr1-190836016-190836848
ENSMUSG00000002458	chr2-181113574-181115307
ENSMUSG00000102805	chr3-85377135-85379750
ENSMUSG00000027612	chr2-155817823-155820150
ENSMUSG00000026240	chr1-86581765-86583152
ENSMUSG00000002458	chr2-181758798-181759876
ENSMUSG00000039262	chr2-31875796-31877042
ENSMUSG00000015090	chr2-25171510-25172349
ENSMUSG00000061689	chr2-156580841-156582028
ENSMUSG00000026960	chr2-53500814-53502564
ENSMUSG00000035109	chr2-125305559-125306076
ENSMUSG00000042642	chr3-89233112-89235393
ENSMUSG00000042572	chr3-89751753-89753553
ENSMUSG00000026156	chr1-23921479-23922938
ENSMUSG00000000340	chr3-116354321-116355751
ENSMUSG00000026411	chr1-135474586-135476431
ENSMUSG00000087269	chr2-31116156-31116854
ENSMUSG00000014873	chr2-27141722-27143044
ENSMUSG00000085201	chr2-39189925-39191265
ENSMUSG00000004895	chr3-88242122-88242985
ENSMUSG00000027296	chr2-119269944-119271468
ENSMUSG00000022995	chr1-181535110-181536213
ENSMUSG00000028093	chr3-97338624-97339257
ENSMUSG00000040297	chr1-161968534-161969765
ENSMUSG00000075270	chr2-76029027-76030969
ENSMUSG00000040724	chr3-107472105-107472692
ENSMUSG00000026810	chr2-32182674-32183624
ENSMUSG00000085754	chr3-103611979-103613703
ENSMUSG00000026790	chr2-29528961-29529867
ENSMUSG00000087445	chr2-157479963-157480883
ENSMUSG00000037259	chr2-144171846-144172915
ENSMUSG00000026614	chr1-185217758-185218827
ENSMUSG00000028051	chr3-89157962-89160479
ENSMUSG00000027332	chr2-118775075-118776465
ENSMUSG00000018417	chr1-51514399-51515953
ENSMUSG00000034850	chr2-126782192-126783149
ENSMUSG00000090031	chr1-6382351-6383796
ENSMUSG00000003382	chr3-87072155-87073523
ENSMUSG00000009907	chr1-106758688-106760512
ENSMUSG00000026958	chr2-24806955-24808039
ENSMUSG00000027363	chr2-126786864-126788732
ENSMUSG00000033256	chr2-122374822-122376475
ENSMUSG00000034640	chr3-65527615-65529877
ENSMUSG00000017858	chr2-163016638-163018017
ENSMUSG00000080727	chr3-96103881-96105551
ENSMUSG00000026856	chr2-30670201-30672112
ENSMUSG00000039621	chr2-166699898-166701632
ENSMUSG00000104302	chr1-160547835-160549058
ENSMUSG00000038550	chr3-95314575-95316275
ENSMUSG00000027952	chr3-89223839-89225084
ENSMUSG00000038241	chr2-155857857-155858561
ENSMUSG00000026577	chr1-164275251-164276246
ENSMUSG00000005882	chr2-155356777-155358292
ENSMUSG00000038369	chr2-155662243-155664460
ENSMUSG00000025815	chr2-5675439-5676687
ENSMUSG00000084781	chr2-91962645-91964115
ENSMUSG00000035268	chr2-163471886-163473101
ENSMUSG00000039050	chr2-180202292-180203699
ENSMUSG00000019699	chr1-177381856-177383106
ENSMUSG00000068744	chr3-108203740-108204385
ENSMUSG00000038806	chr1-180487337-180487771
ENSMUSG00000068744	chr3-108510731-108512471
ENSMUSG00000005674	chr1-170720717-170722044
ENSMUSG00000039037	chr3-152753747-152754630
ENSMUSG00000027199	chr2-122060088-122061365
ENSMUSG00000016933	chr2-160421181-160423247
ENSMUSG00000027131	chr2-112601223-112603039
ENSMUSG00000028041	chr3-89449034-89450002
ENSMUSG00000026821	chr2-28224700-28226315
ENSMUSG00000026080	chr1-39028792-39030171
ENSMUSG00000079051	chr2-128457347-128458839
ENSMUSG00000100632	chr1-92833779-92834457
ENSMUSG00000026867	chr2-34509260-34510483
ENSMUSG00000033396	chr2-121805927-121807839
ENSMUSG00000055567	chr1-66338680-66340273
ENSMUSG00000075012	chr2-102406045-102408196
ENSMUSG00000014867	chr2-27141722-27143044
ENSMUSG00000018209	chr2-163673915-163677155
ENSMUSG00000027111	chr2-71120597-71121471
ENSMUSG00000004031	chr1-158266232-158268469
ENSMUSG00000026627	chr1-191325283-191326891
ENSMUSG00000028078	chr3-86809224-86810099
ENSMUSG00000025939	chr1-16586078-16588056
ENSMUSG00000025921	chr1-16201522-16202665
ENSMUSG00000068876	chr3-94648689-94650872
ENSMUSG00000001419	chr3-87960457-87961480
ENSMUSG00000097089	chr1-192170836-192172453
ENSMUSG00000027366	chr2-126734703-126736076
ENSMUSG00000026442	chr1-132581784-132583988
ENSMUSG00000086779	chr2-26039567-26040843
ENSMUSG00000035399	chr2-163045320-163046451
ENSMUSG00000014867	chr2-26554826-26555853
ENSMUSG00000016356	chr2-180822269-180823101
ENSMUSG00000017999	chr2-167155307-167156505
ENSMUSG00000026411	chr1-136414764-136415840
ENSMUSG00000002550	chr2-32200687-32201945
ENSMUSG00000092607	chr3-95087764-95089591
ENSMUSG00000073530	chr1-158852813-158853797
ENSMUSG00000085830	chr2-25311024-25313472
ENSMUSG00000098243	chr1-137473634-137475223
ENSMUSG00000027367	chr2-127269535-127271420
ENSMUSG00000026856	chr2-29843170-29844768
ENSMUSG00000032968	chr1-75521039-75522275
ENSMUSG00000042854	chr2-166726911-166728822
ENSMUSG00000036352	chr2-25877306-25879539
ENSMUSG00000026273	chr1-92902715-92903998
ENSMUSG00000039117	chr2-179370766-179372176
ENSMUSG00000014873	chr2-27195442-27197021
ENSMUSG00000034075	chr2-84689706-84691453
ENSMUSG00000026199	chr1-75253918-75255288
ENSMUSG00000056763	chr1-9908006-9909552
ENSMUSG00000013973	chr1-170857161-170858016
ENSMUSG00000015748	chr3-95269344-95270576
ENSMUSG00000026502	chr1-178336184-178338446
ENSMUSG00000017664	chr2-164953036-164953800
ENSMUSG00000025314	chr2-90542627-90544444
ENSMUSG00000084892	chr2-30335990-30337903
ENSMUSG00000005882	chr2-156089582-156091234
ENSMUSG00000026153	chr1-24073371-24074806
ENSMUSG00000069020	chr2-30118992-30120234
ENSMUSG00000036641	chr2-59181205-59182225
ENSMUSG00000027828	chr3-65603075-65604235
ENSMUSG00000020423	chr1-134343509-134345589
ENSMUSG00000039108	chr2-180084175-180085395
ENSMUSG00000038619	chr3-95314575-95316275
ENSMUSG00000018209	chr2-163911857-163912469
ENSMUSG00000027823	chr3-63862134-63863502
ENSMUSG00000027953	chr3-89436121-89437832
ENSMUSG00000026088	chr1-37744365-37745659
ENSMUSG00000037110	chr2-146290406-146291691
ENSMUSG00000039983	chr2-119249816-119251644
ENSMUSG00000015776	chr2-26444764-26446409
ENSMUSG00000017679	chr2-163534728-163535698
ENSMUSG00000025981	chr1-54729116-54730158
ENSMUSG00000068580	chr2-118695503-118696623
ENSMUSG00000044816	chr1-65129361-65130852
ENSMUSG00000027598	chr2-154630049-154631158
ENSMUSG00000068742	chr2-92400046-92401876
ENSMUSG00000005882	chr2-155513544-155515124
ENSMUSG00000041220	chr3-129532017-129534564
ENSMUSG00000038806	chr1-180762892-180764375
ENSMUSG00000074884	chr2-121587980-121588975
ENSMUSG00000001052	chr3-129621017-129621683
ENSMUSG00000042670	chr2-105398087-105399992
ENSMUSG00000016494	chr1-194884955-194886498
ENSMUSG00000086353	chr2-48153498-48155514
ENSMUSG00000028086	chr3-85214635-85215847
ENSMUSG00000057359	chr3-121884508-121885670
ENSMUSG00000001052	chr3-129536007-129536689
ENSMUSG00000026202	chr1-75504601-75506782
ENSMUSG00000043019	chr1-152088701-152091459
ENSMUSG00000038860	chr2-32939398-32940721
ENSMUSG00000067879	chr1-9547946-9549255
ENSMUSG00000038612	chr3-95864538-95865680
ENSMUSG00000027189	chr2-102061581-102063286
ENSMUSG00000053963	chr1-180576610-180578372
ENSMUSG00000032968	chr1-75179331-75180778
ENSMUSG00000090100	chr2-120567277-120568203
ENSMUSG00000027374	chr2-127521012-127522545
ENSMUSG00000010505	chr2-181722160-181723429
ENSMUSG00000089737	chr3-141397776-141398997
ENSMUSG00000034032	chr2-119166870-119168212
ENSMUSG00000048100	chr3-108771966-108773065
ENSMUSG00000085102	chr3-107866918-107867749
ENSMUSG00000060244	chr1-171262447-171263933
ENSMUSG00000062580	chr1-135637245-135638116
ENSMUSG00000041263	chr3-89359463-89360378
ENSMUSG00000074607	chr2-163284491-163286050
ENSMUSG00000023094	chr2-19344117-19345750
ENSMUSG00000060244	chr1-171036634-171037365
ENSMUSG00000027598	chr2-155472640-155474561
ENSMUSG00000053333	chr1-86175139-86176227
ENSMUSG00000053916	chr2-150903560-150905205
ENSMUSG00000079671	chr1-10141208-10142655
ENSMUSG00000026520	chr1-180987600-180988732
ENSMUSG00000042207	chr1-134361270-134362685
ENSMUSG00000028133	chr3-120701022-120701986
ENSMUSG00000017679	chr2-163615999-163617899
ENSMUSG00000026127	chr1-34578567-34580372
ENSMUSG00000079442	chr2-32133951-32134488
ENSMUSG00000097167	chr3-94974060-94975724
ENSMUSG00000058897	chr3-129536007-129536689
ENSMUSG00000026924	chr2-26314304-26317278
ENSMUSG00000001143	chr1-36864244-36865367
ENSMUSG00000050556	chr2-166667635-166669105
ENSMUSG00000009563	chr2-32167172-32168348
ENSMUSG00000054766	chr2-29744693-29746824
ENSMUSG00000102805	chr3-85886457-85888649
ENSMUSG00000079610	chr1-36696605-36699190
ENSMUSG00000038205	chr3-97609263-97610765
ENSMUSG00000026273	chr1-93619908-93621785
ENSMUSG00000026200	chr1-75384443-75385732
ENSMUSG00000034066	chr1-93030974-93032778
ENSMUSG00000097433	chr1-135944538-135946988
ENSMUSG00000106218	chr3-88772402-88772889
ENSMUSG00000040687	chr2-90916387-90918612
ENSMUSG00000033671	chr1-155740618-155743504
ENSMUSG00000027330	chr2-130585812-130586485
ENSMUSG00000068580	chr2-118896162-118897417
ENSMUSG00000102494	chr2-4717101-4718894
ENSMUSG00000026088	chr1-37917224-37918831
ENSMUSG00000026737	chr2-18688679-18690884
ENSMUSG00000027716	chr3-36551309-36553183
ENSMUSG00000026452	chr1-134854092-134854815
ENSMUSG00000026427	chr1-130728341-130729313
ENSMUSG00000026466	chr1-155416460-155417897
ENSMUSG00000033526	chr2-121210943-121212257
ENSMUSG00000008475	chr1-152814983-152816741
ENSMUSG00000026857	chr2-30686795-30687651
ENSMUSG00000062646	chr2-120011062-120012125
ENSMUSG00000000001	chr3-108357563-108359343
ENSMUSG00000085566	chr2-130696408-130698398
ENSMUSG00000026626	chr1-190868111-190869508
ENSMUSG00000026199	chr1-74947864-74949598
ENSMUSG00000026836	chr2-58678194-58682429
ENSMUSG00000039844	chr2-29669541-29671668
ENSMUSG00000026767	chr2-12325204-12326121
ENSMUSG00000026202	chr1-75262858-75264817
ENSMUSG00000053963	chr1-180767762-180769077
ENSMUSG00000049230	chr3-10389233-10389858
ENSMUSG00000028059	chr3-88324589-88326032
ENSMUSG00000091512	chr3-137621982-137624589
ENSMUSG00000104093	chr3-65391797-65393009
ENSMUSG00000039725	chr2-165782192-165783059
ENSMUSG00000027305	chr2-119188060-119190049
ENSMUSG00000085315	chr2-52072138-52073631
ENSMUSG00000014873	chr2-27037987-27039794
ENSMUSG00000028041	chr3-89348870-89350718
ENSMUSG00000038671	chr2-180919988-180921458
ENSMUSG00000027610	chr2-155507338-155508654
ENSMUSG00000041426	chr1-52523941-52524883
ENSMUSG00000003135	chr1-39105170-39106568
ENSMUSG00000026494	chr1-178368560-178370056
ENSMUSG00000054091	chr3-122419374-122420901
ENSMUSG00000041396	chr1-164184087-164185342
ENSMUSG00000056941	chr2-153527889-153530662
ENSMUSG00000026632	chr1-190948579-190950257
ENSMUSG00000048458	chr3-105864657-105865956
ENSMUSG00000074923	chr2-118730068-118731416
ENSMUSG00000068747	chr3-108510731-108512471
ENSMUSG00000026848	chr2-31002525-31003566
ENSMUSG00000027752	chr3-54856315-54858417
ENSMUSG00000006576	chr1-75253918-75255288
ENSMUSG00000026851	chr2-31239053-31240174
ENSMUSG00000032913	chr3-104304195-104304836
ENSMUSG00000026965	chr2-24934094-24936067
ENSMUSG00000026279	chr1-93803472-93804829
ENSMUSG00000027221	chr2-92301597-92302717
ENSMUSG00000036206	chr1-89416660-89417581
ENSMUSG00000049044	chr2-72004755-72006178
ENSMUSG00000109865	chr2-3158429-3159785
ENSMUSG00000017418	chr2-14684102-14685004
ENSMUSG00000028051	chr3-89377962-89379272
ENSMUSG00000043241	chr2-5894319-5895835
ENSMUSG00000027613	chr2-155329520-155331945
ENSMUSG00000042305	chr1-134204140-134204696
ENSMUSG00000058135	chr3-107516767-107518409
ENSMUSG00000038170	chr3-97810917-97813017
ENSMUSG00000068040	chr2-153014771-153016209
ENSMUSG00000094962	chr3-55226289-55227654
ENSMUSG00000016356	chr2-180657209-180657961
ENSMUSG00000068917	chr3-88757812-88758936
ENSMUSG00000027603	chr2-155517536-155518748
ENSMUSG00000085838	chr2-73740152-73741878
ENSMUSG00000090120	chr3-65665720-65666896
ENSMUSG00000034032	chr2-119786826-119788311
ENSMUSG00000039356	chr2-31824338-31824762
ENSMUSG00000085741	chr2-156368291-156369257
ENSMUSG00000027281	chr2-136711661-136714498
ENSMUSG00000085001	chr2-71697545-71699553
ENSMUSG00000033544	chr1-156196942-156198360
ENSMUSG00000027560	chr2-170508667-170509295
ENSMUSG00000085830	chr2-25621016-25622318
ENSMUSG00000026482	chr1-152954680-152956687
ENSMUSG00000062661	chr2-30966770-30968497
ENSMUSG00000026520	chr1-181016479-181017982
ENSMUSG00000002718	chr2-166833377-166835075
ENSMUSG00000005089	chr2-102932584-102934220
ENSMUSG00000042182	chr1-33529371-33530390
ENSMUSG00000042572	chr3-89772370-89774265
ENSMUSG00000039648	chr2-30495150-30496759
ENSMUSG00000046994	chr1-55399797-55400476
ENSMUSG00000015747	chr3-96218995-96221925
ENSMUSG00000039254	chr2-31726751-31729856
ENSMUSG00000026171	chr1-74600538-74602035
ENSMUSG00000038718	chr2-34249075-34250540
ENSMUSG00000027893	chr3-107527977-107529575
ENSMUSG00000025817	chr2-5390199-5391577
ENSMUSG00000097156	chr3-88435262-88437355
ENSMUSG00000086118	chr2-156624335-156625884
ENSMUSG00000020423	chr1-134240722-134241623
ENSMUSG00000027035	chr2-68895188-68897352
ENSMUSG00000034216	chr2-118713931-118715294
ENSMUSG00000033684	chr1-155306700-155307875
ENSMUSG00000037624	chr1-189532489-189533692
ENSMUSG00000026617	chr1-185261977-185263890
ENSMUSG00000026031	chr1-58444787-58446234
ENSMUSG00000027404	chr2-130396889-130398769
ENSMUSG00000074754	chr2-144368344-144369716
ENSMUSG00000027430	chr2-144441095-144442390
ENSMUSG00000026469	chr1-154917467-154917987
ENSMUSG00000057335	chr1-176884301-176885902
ENSMUSG00000044647	chr2-65620549-65623052
ENSMUSG00000027639	chr2-157057964-157059434
ENSMUSG00000038831	chr2-33189685-33190506
ENSMUSG00000070880	chr2-70592090-70593236
ENSMUSG00000036825	chr3-146412663-146414721
ENSMUSG00000026842	chr2-31469563-31471063
ENSMUSG00000027889	chr3-107515895-107516355
ENSMUSG00000017667	chr2-164910502-164912646
ENSMUSG00000027940	chr3-90083907-90085972
ENSMUSG00000040596	chr1-166038511-166039486
ENSMUSG00000036206	chr1-89454032-89455193
ENSMUSG00000026034	chr1-58112732-58113551
ENSMUSG00000026841	chr2-31256400-31257645
ENSMUSG00000026456	chr1-134106439-134107215
ENSMUSG00000058248	chr1-192101358-192101990
ENSMUSG00000069114	chr3-8913164-8914460
ENSMUSG00000027475	chr2-152914145-152915063
ENSMUSG00000038718	chr2-34139039-34140352
ENSMUSG00000074649	chr2-155974024-155975487
ENSMUSG00000027425	chr2-143914515-143916537
ENSMUSG00000051319	chr2-127269535-127271420
ENSMUSG00000004768	chr1-33460014-33460988
ENSMUSG00000036825	chr3-146107172-146108617
ENSMUSG00000090100	chr2-120403510-120405082
ENSMUSG00000026827	chr2-57597200-57598321
ENSMUSG00000033721	chr3-108915857-108917822
ENSMUSG00000027889	chr3-107863525-107864378
ENSMUSG00000028047	chr3-89299222-89300103
ENSMUSG00000002550	chr2-32574790-32576247
ENSMUSG00000006476	chr2-25180194-25182052
ENSMUSG00000026749	chr2-38100171-38101638
ENSMUSG00000027942	chr3-89688393-89689497
ENSMUSG00000026820	chr2-32423574-32424625
ENSMUSG00000026965	chr2-25400725-25401165
ENSMUSG00000027160	chr2-109959608-109961430
ENSMUSG00000027971	chr3-125403592-125405218
ENSMUSG00000027131	chr2-112532792-112535349
ENSMUSG00000026319	chr1-106036826-106037649
ENSMUSG00000040506	chr2-91455776-91456319
ENSMUSG00000016181	chr1-192598129-192598919
ENSMUSG00000056050	chr1-183193665-183195351
ENSMUSG00000042814	chr2-152426856-152428204
ENSMUSG00000028004	chr3-82799235-82800761
ENSMUSG00000016481	chr1-194976027-194978664
ENSMUSG00000026885	chr2-35696154-35697314
ENSMUSG00000026353	chr1-128243521-128245200
ENSMUSG00000026134	chr1-34093816-34095010
ENSMUSG00000027551	chr2-168628349-168629446
ENSMUSG00000026914	chr2-61802556-61805860
ENSMUSG00000090553	chr1-133660455-133661771
ENSMUSG00000060519	chr1-156656678-156659008
ENSMUSG00000044628	chr2-25332083-25333299
ENSMUSG00000103139	chr1-167066011-167067531
ENSMUSG00000028126	chr3-95280768-95283802
ENSMUSG00000005779	chr3-95026969-95028353
ENSMUSG00000026374	chr1-118321225-118323061
ENSMUSG00000068876	chr3-95104906-95107232
ENSMUSG00000026811	chr2-32712132-32714104
ENSMUSG00000068966	chr2-33580251-33581712
ENSMUSG00000026787	chr2-22744061-22745216
ENSMUSG00000059013	chr2-32403264-32405333
ENSMUSG00000019715	chr2-29826226-29827976
ENSMUSG00000026135	chr1-74854463-74856487
ENSMUSG00000026657	chr2-4499066-4500451
ENSMUSG00000026463	chr1-133641156-133643797
ENSMUSG00000087445	chr2-156990468-156992480
ENSMUSG00000015488	chr2-27288767-27289658
ENSMUSG00000017897	chr2-165855374-165856558
ENSMUSG00000039157	chr2-32133951-32134488
ENSMUSG00000042305	chr1-134624658-134626286
ENSMUSG00000034848	chr2-66439502-66441296
ENSMUSG00000027357	chr2-132733372-132734591
ENSMUSG00000027236	chr2-121916188-121917173
ENSMUSG00000033557	chr1-156593096-156593879
ENSMUSG00000051590	chr1-127975140-127976829
ENSMUSG00000027620	chr2-155872417-155874507
ENSMUSG00000042854	chr2-166667635-166669105
ENSMUSG00000001416	chr3-88141879-88143735
ENSMUSG00000026442	chr1-132366758-132368111
ENSMUSG00000026848	chr2-30472818-30474583
ENSMUSG00000007476	chr2-29817473-29818333
ENSMUSG00000102302	chr1-164770243-164771777
ENSMUSG00000061175	chr3-79142848-79143780
ENSMUSG00000105655	chr3-105003888-105006157
ENSMUSG00000043909	chr2-121375533-121377507
ENSMUSG00000039678	chr2-29744693-29746824
ENSMUSG00000041777	chr2-73213624-73214949
ENSMUSG00000027752	chr3-54274291-54275411
ENSMUSG00000074575	chr2-168025014-168026105
ENSMUSG00000027624	chr2-156277937-156279378
ENSMUSG00000028102	chr3-96669674-96671027
ENSMUSG00000089762	chr2-30384041-30385962
ENSMUSG00000036504	chr2-25180194-25182052
ENSMUSG00000027177	chr2-104217897-104219481
ENSMUSG00000028069	chr3-88161954-88163044
ENSMUSG00000028187	chr3-146449980-146451131
ENSMUSG00000087108	chr3-19562386-19563784
ENSMUSG00000026563	chr1-166284260-166285480
ENSMUSG00000062661	chr2-30822192-30823934
ENSMUSG00000034848	chr2-65700258-65702101
ENSMUSG00000069020	chr2-29669541-29671668
ENSMUSG00000038628	chr2-181180626-181181480
ENSMUSG00000039059	chr2-180202292-180203699
ENSMUSG00000000827	chr2-180824006-180826133
ENSMUSG00000072258	chr1-182711229-182712892
ENSMUSG00000025921	chr1-16103933-16106377
ENSMUSG00000027676	chr3-33741742-33743346
ENSMUSG00000048058	chr2-101907370-101908374
ENSMUSG00000028191	chr3-145833294-145834603
ENSMUSG00000033557	chr1-156741643-156742984
ENSMUSG00000026604	chr1-189797341-189798920
ENSMUSG00000025967	chr1-63264752-63266541
ENSMUSG00000040007	chr2-118870459-118871820
ENSMUSG00000041355	chr3-88590236-88592606
ENSMUSG00000055436	chr3-158093513-158094616
ENSMUSG00000040836	chr1-165236117-165237989
ENSMUSG00000046743	chr3-39109477-39110656
ENSMUSG00000028098	chr3-96662651-96664621
ENSMUSG00000073627	chr1-85957444-85959890
ENSMUSG00000027940	chr3-89695992-89697133
ENSMUSG00000027583	chr2-180657209-180657961
ENSMUSG00000027374	chr2-127831470-127832541
ENSMUSG00000026411	chr1-135518432-135519419
ENSMUSG00000036833	chr2-24717140-24718479
ENSMUSG00000010492	chr2-181354309-181357484
ENSMUSG00000053931	chr3-121348574-121350418
ENSMUSG00000026806	chr2-28369665-28370673
ENSMUSG00000092607	chr3-95066161-95067079
ENSMUSG00000086453	chr2-164748888-164749442
ENSMUSG00000052865	chr2-65845172-65846743
ENSMUSG00000037773	chr2-130734936-130735992
ENSMUSG00000027680	chr3-34079722-34081984
ENSMUSG00000046688	chr3-127852168-127854225
ENSMUSG00000026869	chr2-34638995-34640078
ENSMUSG00000006476	chr2-24616631-24618530
ENSMUSG00000074627	chr2-156720380-156721838
ENSMUSG00000042520	chr3-90097571-90098913
ENSMUSG00000032908	chr1-78724244-78725320
ENSMUSG00000004110	chr1-155082800-155084168
ENSMUSG00000026974	chr2-25261920-25263408
ENSMUSG00000043909	chr2-121007893-121009120
ENSMUSG00000005034	chr3-146684874-146685927
ENSMUSG00000039515	chr2-30065914-30067552
ENSMUSG00000075270	chr2-75964234-75965494
ENSMUSG00000075040	chr2-91216600-91218378
ENSMUSG00000055547	chr1-152901686-152904063
ENSMUSG00000040549	chr2-90950294-90951819
ENSMUSG00000026478	chr1-152750197-152751327
ENSMUSG00000027655	chr2-158379358-158380182
ENSMUSG00000026867	chr2-34545744-34546966
ENSMUSG00000026918	chr2-27572143-27574136
ENSMUSG00000028035	chr3-151459147-151460217
ENSMUSG00000028051	chr3-88949576-88951360
ENSMUSG00000000001	chr3-107628530-107629019
ENSMUSG00000027323	chr2-118702402-118704617
ENSMUSG00000038298	chr3-96312084-96313328
ENSMUSG00000027272	chr2-121169827-121171841
ENSMUSG00000017679	chr2-163722354-163723286
ENSMUSG00000026966	chr2-25557179-25558592
ENSMUSG00000098912	chr3-88771632-88772193
ENSMUSG00000074771	chr2-136107491-136109966
ENSMUSG00000037754	chr2-158687694-158688448
ENSMUSG00000015829	chr1-159740891-159743002
