ENSMUSG00000027669	chr3-32396289-32398208
ENSMUSG00000085566	chr2-130734936-130735992
ENSMUSG00000026207	chr1-75253918-75255288
ENSMUSG00000106218	chr3-89202568-89203641
ENSMUSG00000001018	chr3-90603395-90605469
ENSMUSG00000062098	chr2-138245488-138246524
ENSMUSG00000038034	chr1-172046507-172047478
ENSMUSG00000054387	chr1-132659214-132660877
ENSMUSG00000069020	chr2-29619254-29620771
ENSMUSG00000026563	chr1-166384570-166385992
ENSMUSG00000027035	chr2-69108937-69110397
ENSMUSG00000027714	chr3-36571344-36572781
ENSMUSG00000053024	chr1-132917505-132918717
ENSMUSG00000026439	chr1-132851372-132852632
ENSMUSG00000079442	chr2-32631661-32632199
ENSMUSG00000027254	chr2-121210943-121212257
ENSMUSG00000026280	chr1-93511405-93512870
ENSMUSG00000049950	chr2-3713071-3714579
ENSMUSG00000027878	chr3-97860402-97861643
ENSMUSG00000026926	chr2-25843814-25844719
ENSMUSG00000026848	chr2-31220822-31223528
ENSMUSG00000058135	chr3-108357563-108359343
ENSMUSG00000018326	chr2-164089107-164090146
ENSMUSG00000085102	chr3-108388776-108389852
ENSMUSG00000026958	chr2-25289651-25291486
ENSMUSG00000027950	chr3-90100818-90103502
ENSMUSG00000034349	chr3-69289466-69290968
ENSMUSG00000016179	chr1-192834191-192835786
ENSMUSG00000039725	chr2-165274998-165276702
ENSMUSG00000027091	chr2-83052863-83054235
ENSMUSG00000060568	chr1-167118880-167120899
ENSMUSG00000026365	chr1-140476561-140477745
ENSMUSG00000027905	chr3-105800350-105801892
ENSMUSG00000027589	chr2-181679797-181681546
ENSMUSG00000060743	chr1-180540522-180542781
ENSMUSG00000058729	chr1-180384296-180384957
ENSMUSG00000006301	chr1-74284128-74285788
ENSMUSG00000013523	chr2-170508667-170509295
ENSMUSG00000027286	chr2-120337726-120338935
ENSMUSG00000014867	chr2-26963864-26965236
ENSMUSG00000090213	chr2-167222011-167222657
ENSMUSG00000013698	chr1-172357180-172358180
ENSMUSG00000066842	chr1-151034768-151037070
ENSMUSG00000026694	chr1-162107981-162110122
ENSMUSG00000026626	chr1-191312304-191313112
ENSMUSG00000027673	chr3-32708136-32709422
ENSMUSG00000025816	chr2-6379694-6380734
ENSMUSG00000034154	chr2-118995049-118997134
ENSMUSG00000027546	chr2-168904011-168905323
ENSMUSG00000074698	chr2-152080493-152082836
ENSMUSG00000002103	chr2-90542627-90544444
ENSMUSG00000027951	chr3-89436121-89437832
ENSMUSG00000027787	chr3-70102052-70105185
ENSMUSG00000060679	chr1-43137131-43138241
ENSMUSG00000060257	chr2-151701762-151703473
ENSMUSG00000028099	chr3-96634961-96636238
ENSMUSG00000027823	chr3-63928887-63929844
ENSMUSG00000033021	chr1-75559189-75560280
ENSMUSG00000102692	chr3-82651769-82653041
ENSMUSG00000027852	chr3-103170617-103172361
ENSMUSG00000041997	chr2-71039440-71040455
ENSMUSG00000042229	chr1-134637938-134638958
ENSMUSG00000026753	chr2-38645922-38646474
ENSMUSG00000027332	chr2-118262480-118264005
ENSMUSG00000085071	chr2-139883236-139884675
ENSMUSG00000085526	chr1-130085385-130087883
ENSMUSG00000041757	chr1-132659214-132660877
ENSMUSG00000068740	chr3-108510731-108512471
ENSMUSG00000067847	chr2-155628923-155629813
ENSMUSG00000075419	chr2-30472818-30474583
ENSMUSG00000087445	chr2-157278738-157279941
ENSMUSG00000027185	chr2-103795786-103798254
ENSMUSG00000004895	chr3-87524896-87526533
ENSMUSG00000038806	chr1-180464184-180466226
ENSMUSG00000027797	chr3-55292631-55294102
ENSMUSG00000084781	chr2-92511831-92513394
ENSMUSG00000048495	chr1-57264581-57265891
ENSMUSG00000028069	chr3-88231964-88232931
ENSMUSG00000063273	chr3-51233669-51235199
ENSMUSG00000026153	chr1-23826533-23827639
ENSMUSG00000015697	chr3-95024396-95025614
ENSMUSG00000058135	chr3-108017276-108018834
ENSMUSG00000037652	chr3-31327658-31329236
ENSMUSG00000115018	chr2-25228332-25229035
ENSMUSG00000066842	chr1-151250343-151251733
ENSMUSG00000026239	chr1-86154168-86155344
ENSMUSG00000026249	chr1-79760769-79762320
ENSMUSG00000026288	chr1-87932823-87933567
ENSMUSG00000067787	chr2-156996493-156996991
ENSMUSG00000027297	chr2-119743844-119745548
ENSMUSG00000027323	chr2-118597605-118598632
ENSMUSG00000010492	chr2-181219252-181221239
ENSMUSG00000025933	chr1-21218245-21219780
ENSMUSG00000050373	chr2-164975805-164977154
ENSMUSG00000079442	chr2-32298697-32299979
ENSMUSG00000027574	chr2-180346487-180347552
ENSMUSG00000026201	chr1-75457517-75459855
ENSMUSG00000026797	chr2-32679720-32681039
ENSMUSG00000037143	chr2-145831919-145833645
ENSMUSG00000038848	chr2-180987065-180989038
ENSMUSG00000033883	chr3-36551309-36553183
ENSMUSG00000027286	chr2-120605950-120606664
ENSMUSG00000085704	chr2-180085995-180086857
ENSMUSG00000019188	chr2-152111401-152113509
ENSMUSG00000027223	chr2-92675037-92676021
ENSMUSG00000051000	chr3-86141569-86143486
ENSMUSG00000105753	chr3-104979310-104981133
ENSMUSG00000039117	chr2-179370766-179372176
ENSMUSG00000002546	chr2-32307009-32308713
ENSMUSG00000026614	chr1-185185228-185186507
ENSMUSG00000027536	chr3-10326531-10327155
ENSMUSG00000026810	chr2-32327974-32330028
ENSMUSG00000059743	chr3-89411209-89412491
ENSMUSG00000040896	chr3-105800350-105801892
ENSMUSG00000027968	chr3-127704888-127707379
ENSMUSG00000027217	chr2-93216507-93217602
ENSMUSG00000034075	chr2-84634815-84636467
ENSMUSG00000087625	chr3-33063451-33064491
ENSMUSG00000009907	chr1-106427254-106428885
ENSMUSG00000074698	chr2-152139100-152139702
ENSMUSG00000068823	chr3-102762311-102764519
ENSMUSG00000014077	chr2-119476629-119478595
ENSMUSG00000026641	chr1-171036634-171037365
ENSMUSG00000002550	chr2-32610617-32611125
ENSMUSG00000045968	chr1-154258073-154259065
ENSMUSG00000045658	chr1-84522561-84523857
ENSMUSG00000026833	chr2-28218292-28219435
ENSMUSG00000017764	chr2-164765767-164766224
ENSMUSG00000026288	chr1-87326337-87327920
ENSMUSG00000056268	chr1-138994943-138996885
ENSMUSG00000102816	chr2-4615212-4617653
ENSMUSG00000025950	chr1-65280442-65281956
ENSMUSG00000014601	chr3-107362722-107364314
ENSMUSG00000010453	chr1-36530517-36532549
ENSMUSG00000040389	chr3-108017276-108018834
ENSMUSG00000027253	chr2-90823306-90824428
ENSMUSG00000028017	chr3-129580085-129581326
ENSMUSG00000047907	chr2-169300126-169301299
ENSMUSG00000026154	chr1-24226065-24227560
ENSMUSG00000068739	chr3-108405381-108406873
ENSMUSG00000060671	chr3-89729952-89731508
ENSMUSG00000090071	chr1-75392732-75394214
ENSMUSG00000027374	chr2-127453056-127454742
ENSMUSG00000026179	chr1-74140788-74142710
ENSMUSG00000038685	chr2-181130186-181130729
ENSMUSG00000054766	chr2-29495061-29495988
ENSMUSG00000034032	chr2-119156233-119157561
ENSMUSG00000074968	chr2-110475826-110477661
ENSMUSG00000044167	chr3-52087500-52089286
ENSMUSG00000032913	chr3-104713825-104715330
ENSMUSG00000050075	chr3-59119860-59121747
ENSMUSG00000002458	chr2-181319307-181320302
ENSMUSG00000026811	chr2-32200687-32201945
ENSMUSG00000026127	chr1-34748937-34752198
ENSMUSG00000026027	chr1-59316238-59317223
ENSMUSG00000005089	chr2-102052058-102053468
ENSMUSG00000027300	chr2-130133538-130134545
ENSMUSG00000015090	chr2-25580615-25583426
ENSMUSG00000017307	chr2-165120503-165121809
ENSMUSG00000032046	chr2-150830001-150832418
ENSMUSG00000002107	chr2-7577736-7578962
ENSMUSG00000068923	chr3-88913432-88914745
ENSMUSG00000034343	chr1-91062155-91063550
ENSMUSG00000026927	chr2-26634617-26636234
ENSMUSG00000027428	chr2-144593620-144594751
ENSMUSG00000078903	chr2-174559439-174560342
ENSMUSG00000026889	chr2-35961148-35962320
ENSMUSG00000078919	chr2-168319746-168321424
ENSMUSG00000085631	chr2-135438820-135440593
ENSMUSG00000026142	chr1-82260953-82261916
ENSMUSG00000027223	chr2-91927836-91929224
ENSMUSG00000017707	chr2-163047926-163048662
ENSMUSG00000027573	chr2-180498972-180501728
ENSMUSG00000026618	chr1-185185228-185186507
ENSMUSG00000035772	chr2-28211415-28212333
ENSMUSG00000015747	chr3-95667454-95669556
ENSMUSG00000028049	chr3-88803565-88806019
ENSMUSG00000019188	chr2-152847386-152848396
ENSMUSG00000026496	chr1-180564659-180565508
ENSMUSG00000085566	chr2-130905733-130907336
ENSMUSG00000026239	chr1-86281128-86282685
ENSMUSG00000042854	chr2-167062333-167063705
ENSMUSG00000013465	chr2-25228332-25229035
ENSMUSG00000041879	chr1-135765433-135767499
ENSMUSG00000027273	chr2-136057484-136059786
ENSMUSG00000026455	chr1-134106439-134107215
ENSMUSG00000074646	chr2-155641492-155642934
ENSMUSG00000090733	chr3-89866919-89867905
ENSMUSG00000026566	chr1-165301013-165303307
ENSMUSG00000089917	chr2-181580783-181582817
ENSMUSG00000037843	chr2-157736916-157737836
ENSMUSG00000038806	chr1-180941828-180943646
ENSMUSG00000038990	chr2-179441843-179444291
ENSMUSG00000006418	chr2-167078519-167080270
ENSMUSG00000034738	chr2-68860866-68862822
ENSMUSG00000000001	chr3-108432114-108434128
ENSMUSG00000026309	chr1-91199530-91200494
ENSMUSG00000002718	chr2-166729579-166730744
ENSMUSG00000026755	chr2-39129771-39130649
ENSMUSG00000047824	chr3-89131614-89133032
ENSMUSG00000027977	chr3-123371684-123372411
ENSMUSG00000027808	chr3-58414183-58417358
ENSMUSG00000026648	chr2-3449034-3450282
ENSMUSG00000026259	chr1-87934154-87935868
ENSMUSG00000028039	chr3-88784776-88786518
ENSMUSG00000003604	chr2-112367160-112368772
ENSMUSG00000026411	chr1-135958270-135959143
ENSMUSG00000026470	chr1-154712586-154713473
ENSMUSG00000049288	chr3-96261751-96264136
ENSMUSG00000037771	chr2-158744652-158745776
ENSMUSG00000026443	chr1-132716964-132719042
ENSMUSG00000027618	chr2-155507338-155508654
ENSMUSG00000004880	chr1-181980120-181981283
ENSMUSG00000026458	chr1-134335406-134336190
ENSMUSG00000017707	chr2-163913837-163914648
ENSMUSG00000027287	chr2-120352325-120353655
ENSMUSG00000059013	chr2-32816596-32818183
ENSMUSG00000026470	chr1-155488552-155489966
ENSMUSG00000039648	chr2-29747065-29747802
ENSMUSG00000026478	chr1-153549221-153550198
ENSMUSG00000006301	chr1-73931905-73933560
ENSMUSG00000034154	chr2-119596553-119597282
ENSMUSG00000000826	chr2-180996133-180997526
ENSMUSG00000026197	chr1-75251411-75251999
ENSMUSG00000033124	chr1-75387324-75388883
ENSMUSG00000039356	chr2-31116156-31116854
ENSMUSG00000033554	chr3-116015041-116017182
ENSMUSG00000054766	chr2-29619254-29620771
ENSMUSG00000068744	chr3-108394325-108395391
ENSMUSG00000026494	chr1-178590228-178591693
ENSMUSG00000097311	chr3-118361418-118363015
ENSMUSG00000051413	chr2-152679726-152680888
ENSMUSG00000042369	chr2-76468221-76468837
ENSMUSG00000037643	chr3-31220867-31221983
ENSMUSG00000106218	chr3-88363180-88364734
ENSMUSG00000079283	chr1-138618998-138620372
ENSMUSG00000026062	chr1-40657120-40658677
ENSMUSG00000017969	chr2-166792087-166794339
ENSMUSG00000051373	chr2-31844737-31847001
ENSMUSG00000060771	chr1-38383972-38385129
ENSMUSG00000074754	chr2-144270110-144271344
ENSMUSG00000017764	chr2-164988939-164990231
ENSMUSG00000042579	chr3-89202568-89203641
ENSMUSG00000039047	chr3-152209316-152211406
ENSMUSG00000046062	chr1-133209173-133211196
ENSMUSG00000027188	chr2-102038149-102039604
ENSMUSG00000015749	chr3-96218995-96221925
ENSMUSG00000008226	chr2-73270491-73272081
ENSMUSG00000027067	chr2-84741935-84744428
ENSMUSG00000027288	chr2-120729841-120732076
ENSMUSG00000027198	chr2-93333352-93335056
ENSMUSG00000026349	chr1-127530885-127531931
ENSMUSG00000038793	chr1-180330303-180333340
ENSMUSG00000102142	chr1-137669561-137671324
ENSMUSG00000078923	chr2-167679781-167680963
ENSMUSG00000026238	chr1-85957444-85959890
ENSMUSG00000027346	chr2-132904632-132907025
ENSMUSG00000018322	chr2-163968067-163969343
ENSMUSG00000042686	chr1-17122828-17124032
ENSMUSG00000085741	chr2-156990468-156992480
ENSMUSG00000046519	chr3-95985017-95986785
ENSMUSG00000026201	chr1-74880730-74881603
ENSMUSG00000026811	chr2-32287479-32288959
ENSMUSG00000104677	chr3-55440240-55440847
ENSMUSG00000048874	chr1-31153884-31154942
ENSMUSG00000027739	chr3-51169237-51171189
ENSMUSG00000004896	chr3-87748535-87749752
ENSMUSG00000026436	chr1-131754789-131755501
ENSMUSG00000035666	chr2-29024866-29026127
ENSMUSG00000039058	chr3-152155350-152156203
ENSMUSG00000020423	chr1-133609740-133610877
ENSMUSG00000102416	chr1-37077107-37078849
ENSMUSG00000033256	chr2-121916188-121917173
ENSMUSG00000049230	chr3-10282871-10283955
ENSMUSG00000013465	chr2-25289651-25291486
ENSMUSG00000038633	chr1-182553787-182554537
ENSMUSG00000101640	chr1-16815794-16817422
ENSMUSG00000038349	chr1-55087101-55088768
ENSMUSG00000027357	chr2-132780927-132782348
ENSMUSG00000038914	chr2-179852073-179853820
ENSMUSG00000027601	chr3-18764143-18765204
ENSMUSG00000019710	chr3-87508019-87508978
ENSMUSG00000028104	chr3-96869907-96871697
ENSMUSG00000001052	chr3-129877821-129879576
ENSMUSG00000027323	chr2-118659724-118660360
ENSMUSG00000039501	chr2-166950792-166951925
ENSMUSG00000006800	chr2-165542875-165544196
ENSMUSG00000026110	chr1-37613482-37615456
ENSMUSG00000050229	chr1-172309584-172310522
ENSMUSG00000026141	chr1-24729075-24730471
ENSMUSG00000032657	chr3-88832382-88832860
ENSMUSG00000027187	chr2-103072908-103074425
ENSMUSG00000033096	chr2-150882840-150885502
ENSMUSG00000039037	chr3-152753747-152754630
ENSMUSG00000027584	chr2-181159118-181160305
ENSMUSG00000027540	chr2-167313982-167315050
ENSMUSG00000026958	chr2-25050723-25051447
ENSMUSG00000035399	chr2-163458265-163460061
ENSMUSG00000026135	chr1-74341823-74342712
ENSMUSG00000041355	chr3-88435262-88437355
ENSMUSG00000015222	chr1-66279333-66281299
ENSMUSG00000026204	chr1-75477256-75478361
ENSMUSG00000051373	chr2-32103373-32106025
ENSMUSG00000026856	chr2-30265299-30266900
ENSMUSG00000058267	chr1-160149055-160150214
ENSMUSG00000027222	chr2-92491231-92492544
ENSMUSG00000042699	chr1-153200707-153202617
ENSMUSG00000050373	chr2-164496792-164498138
ENSMUSG00000047793	chr1-93173429-93175007
ENSMUSG00000058267	chr1-159818994-159820189
ENSMUSG00000038486	chr3-96160077-96162918
ENSMUSG00000026383	chr1-119420965-119422477
ENSMUSG00000028102	chr3-96600673-96601799
ENSMUSG00000026950	chr2-52461058-52462564
ENSMUSG00000004031	chr1-158295391-158297266
ENSMUSG00000094962	chr3-55279819-55280815
ENSMUSG00000099924	chr1-51243031-51244189
ENSMUSG00000044628	chr2-25223976-25225503
ENSMUSG00000026810	chr2-32908266-32909175
ENSMUSG00000056900	chr3-33060077-33061721
ENSMUSG00000027610	chr2-155774926-155776457
ENSMUSG00000026923	chr2-26296586-26297520
ENSMUSG00000048495	chr1-56976728-56978506
ENSMUSG00000026452	chr1-134243722-134245659
ENSMUSG00000084781	chr2-92400046-92401876
ENSMUSG00000027272	chr2-120969512-120971316
ENSMUSG00000038619	chr3-95957272-95958056
ENSMUSG00000027404	chr2-130469117-130470490
ENSMUSG00000001855	chr2-31670358-31671358
ENSMUSG00000035226	chr2-163450452-163451798
ENSMUSG00000026469	chr1-155158123-155159495
ENSMUSG00000038576	chr1-182838823-182841159
ENSMUSG00000063019	chr2-156996493-156996991
ENSMUSG00000097760	chr1-132738994-132740337
ENSMUSG00000091337	chr2-125659778-125661256
ENSMUSG00000054766	chr2-29826226-29827976
ENSMUSG00000106218	chr3-88435262-88437355
ENSMUSG00000013698	chr1-172057332-172059090
ENSMUSG00000040225	chr1-162334473-162335549
ENSMUSG00000039648	chr2-30151176-30154043
ENSMUSG00000027227	chr2-122367636-122369885
ENSMUSG00000074918	chr2-118745193-118747051
ENSMUSG00000026806	chr2-28377466-28378752
ENSMUSG00000010505	chr2-181391948-181393089
ENSMUSG00000001143	chr1-36743495-36745045
ENSMUSG00000109946	chr2-27430446-27431427
ENSMUSG00000027419	chr2-143331789-143333610
ENSMUSG00000034292	chr1-91331352-91333054
ENSMUSG00000062646	chr2-119841843-119842916
ENSMUSG00000074872	chr2-125031406-125033458
ENSMUSG00000063145	chr2-69722110-69723807
ENSMUSG00000039831	chr3-121884508-121885670
ENSMUSG00000087355	chr2-4499066-4500451
ENSMUSG00000027858	chr3-102644039-102645143
ENSMUSG00000038026	chr1-172195666-172198135
ENSMUSG00000042215	chr1-34010909-34012296
ENSMUSG00000026825	chr2-32712132-32714104
ENSMUSG00000038605	chr2-180745059-180745986
ENSMUSG00000045216	chr1-36303125-36304058
ENSMUSG00000085754	chr3-103737575-103738727
ENSMUSG00000037434	chr1-191468908-191471102
ENSMUSG00000028106	chr3-95893165-95895230
ENSMUSG00000042901	chr1-183296404-183298409
ENSMUSG00000005687	chr3-103101836-103103344
ENSMUSG00000045658	chr1-84696989-84697527
ENSMUSG00000033808	chr2-119864092-119865340
ENSMUSG00000041997	chr2-70558033-70558534
ENSMUSG00000028062	chr3-88803565-88806019
ENSMUSG00000028093	chr3-96662651-96664621
ENSMUSG00000026078	chr1-38835567-38837117
ENSMUSG00000104206	chr1-194624358-194624868
ENSMUSG00000026049	chr1-43753978-43755470
ENSMUSG00000027217	chr2-93418191-93418963
ENSMUSG00000006576	chr1-75141172-75143491
ENSMUSG00000050549	chr3-127497793-127499855
ENSMUSG00000026279	chr1-93685369-93687285
ENSMUSG00000038806	chr1-180214680-180215772
ENSMUSG00000050229	chr1-172489999-172490954
ENSMUSG00000068923	chr3-88509407-88510637
ENSMUSG00000025979	chr1-55025847-55027885
ENSMUSG00000039103	chr3-152165167-152166423
ENSMUSG00000036086	chr1-128359157-128361029
ENSMUSG00000027889	chr3-107495727-107497172
ENSMUSG00000036885	chr3-62602563-62605388
ENSMUSG00000038256	chr3-96904433-96905938
ENSMUSG00000061689	chr2-156241491-156242247
ENSMUSG00000026571	chr1-165091253-165092504
ENSMUSG00000026603	chr1-189960054-189961087
ENSMUSG00000027010	chr2-71628762-71630437
ENSMUSG00000016493	chr1-194884955-194886498
ENSMUSG00000027637	chr2-156729610-156730946
ENSMUSG00000062590	chr1-85821879-85823022
ENSMUSG00000010492	chr2-181670128-181671942
ENSMUSG00000039717	chr3-13486662-13488015
ENSMUSG00000039988	chr3-157217547-157219050
ENSMUSG00000038861	chr3-95239542-95241742
ENSMUSG00000053925	chr1-171195058-171196524
ENSMUSG00000050192	chr3-28526632-28527706
ENSMUSG00000058248	chr1-191592015-191593243
ENSMUSG00000039041	chr2-180256351-180258065
ENSMUSG00000042901	chr1-182982499-182983945
ENSMUSG00000026849	chr2-30966770-30968497
ENSMUSG00000036833	chr2-25261920-25263408
ENSMUSG00000027012	chr2-71155412-71155991
ENSMUSG00000016194	chr1-193351411-193352345
ENSMUSG00000043415	chr2-19657085-19659188
ENSMUSG00000056145	chr3-107112729-107114795
ENSMUSG00000103649	chr1-180576610-180578372
ENSMUSG00000009621	chr2-27513926-27516020
ENSMUSG00000026463	chr1-133353086-133354062
ENSMUSG00000026109	chr1-51043795-51046381
ENSMUSG00000062908	chr3-153570681-153572683
ENSMUSG00000025815	chr2-5905275-5907011
ENSMUSG00000034848	chr2-65953482-65954693
ENSMUSG00000026321	chr1-106154636-106156051
ENSMUSG00000050714	chr2-37702154-37704393
ENSMUSG00000087519	chr2-121007893-121009120
ENSMUSG00000060671	chr3-89519542-89521411
ENSMUSG00000062006	chr3-130079557-130080380
ENSMUSG00000042737	chr3-89458564-89460000
ENSMUSG00000037174	chr3-51415289-51417125
ENSMUSG00000027646	chr2-157430863-157433002
ENSMUSG00000026020	chr1-59312114-59313051
ENSMUSG00000036281	chr2-26314304-26317278
ENSMUSG00000044783	chr1-87934154-87935868
ENSMUSG00000033021	chr1-75253918-75255288
ENSMUSG00000104302	chr1-160286085-160287551
ENSMUSG00000014980	chr1-151877759-151880278
ENSMUSG00000086708	chr3-157114488-157116671
ENSMUSG00000049439	chr1-60565243-60567529
ENSMUSG00000037885	chr2-129606292-129607648
ENSMUSG00000033411	chr2-121506022-121507013
ENSMUSG00000040549	chr2-90866266-90867076
ENSMUSG00000067787	chr2-157539832-157541625
ENSMUSG00000010453	chr1-36307342-36308311
ENSMUSG00000046020	chr2-153013514-153014232
ENSMUSG00000039037	chr3-152841122-152842366
ENSMUSG00000074749	chr2-146424993-146425754
ENSMUSG00000048486	chr2-163253155-163254586
ENSMUSG00000037110	chr2-146214621-146215163
ENSMUSG00000026837	chr2-27698941-27700245
ENSMUSG00000001018	chr3-90083907-90085972
ENSMUSG00000027222	chr2-92458753-92460761
ENSMUSG00000041355	chr3-88477702-88478732
ENSMUSG00000002102	chr2-90579003-90581513
ENSMUSG00000007659	chr2-152375321-152377135
ENSMUSG00000040225	chr1-162299660-162300586
ENSMUSG00000042901	chr1-183193665-183195351
ENSMUSG00000027086	chr2-69205598-69206827
ENSMUSG00000038861	chr3-95057701-95058509
ENSMUSG00000068290	chr2-130696408-130698398
ENSMUSG00000055322	chr1-74295035-74296545
ENSMUSG00000063019	chr2-157278738-157279941
ENSMUSG00000026966	chr2-25171510-25172349
ENSMUSG00000027010	chr2-71160134-71161127
ENSMUSG00000026349	chr1-127642716-127644153
ENSMUSG00000070476	chr2-178154004-178155151
ENSMUSG00000004364	chr1-80008173-80010405
ENSMUSG00000028172	chr3-134235719-134236644
ENSMUSG00000068923	chr3-89131614-89133032
ENSMUSG00000038705	chr2-181354309-181357484
ENSMUSG00000051373	chr2-31687895-31689250
ENSMUSG00000026443	chr1-133180961-133183176
ENSMUSG00000028102	chr3-96759135-96760187
ENSMUSG00000028053	chr3-88489947-88490814
ENSMUSG00000027584	chr2-180987065-180989038
ENSMUSG00000051817	chr2-152405653-152406887
ENSMUSG00000016356	chr2-180919988-180921458
ENSMUSG00000042066	chr1-132389972-132392146
ENSMUSG00000004105	chr2-33542838-33545065
ENSMUSG00000026455	chr1-134092591-134094238
ENSMUSG00000027080	chr2-84510382-84512559
ENSMUSG00000052428	chr1-167181992-167182881
ENSMUSG00000026159	chr1-82986750-82988406
ENSMUSG00000028039	chr3-89233112-89235393
ENSMUSG00000026965	chr2-24961851-24963271
ENSMUSG00000027896	chr3-107495727-107497172
ENSMUSG00000000794	chr3-89266179-89267018
ENSMUSG00000028271	chr3-142880899-142882721
ENSMUSG00000068921	chr3-88606980-88608566
ENSMUSG00000050549	chr3-127407507-127409583
ENSMUSG00000040209	chr3-9200040-9200770
ENSMUSG00000038612	chr3-95159755-95161773
ENSMUSG00000015697	chr3-94996392-94997675
ENSMUSG00000027249	chr2-91236325-91237970
ENSMUSG00000038914	chr2-180723473-180726197
ENSMUSG00000026019	chr1-60565243-60567529
ENSMUSG00000028064	chr3-88231964-88232931
ENSMUSG00000030768	chr1-182907301-182909882
ENSMUSG00000026283	chr1-93685369-93687285
ENSMUSG00000038619	chr3-95871024-95872332
ENSMUSG00000027575	chr2-180498972-180501728
ENSMUSG00000038026	chr1-172306610-172307381
ENSMUSG00000027551	chr2-168491339-168492608
ENSMUSG00000045576	chr3-104407193-104408094
ENSMUSG00000034216	chr2-118870459-118871820
ENSMUSG00000053483	chr1-170644002-170647224
ENSMUSG00000042229	chr1-134493899-134495368
ENSMUSG00000028020	chr3-80671726-80673282
ENSMUSG00000075700	chr3-58371729-58373348
ENSMUSG00000026974	chr2-24961851-24963271
ENSMUSG00000015092	chr2-25706226-25707514
ENSMUSG00000026670	chr1-169674711-169675808
ENSMUSG00000026500	chr1-178336184-178338446
ENSMUSG00000026737	chr2-19344117-19345750
ENSMUSG00000002731	chr2-76283317-76284642
ENSMUSG00000026749	chr2-38657925-38659177
ENSMUSG00000051278	chr3-127155798-127156692
ENSMUSG00000033308	chr3-118552518-118553513
ENSMUSG00000039128	chr2-6212496-6213700
ENSMUSG00000027122	chr2-107149315-107151475
ENSMUSG00000027882	chr3-108432114-108434128
ENSMUSG00000043019	chr1-151563541-151564942
ENSMUSG00000051413	chr2-153483233-153484614
ENSMUSG00000026858	chr2-30265299-30266900
ENSMUSG00000026207	chr1-75399682-75400999
ENSMUSG00000042641	chr1-153282348-153283330
ENSMUSG00000036067	chr2-27343496-27344628
ENSMUSG00000040918	chr1-164461605-164462268
ENSMUSG00000026974	chr2-24974536-24976390
ENSMUSG00000062590	chr1-86440246-86440990
ENSMUSG00000090553	chr1-133854276-133856448
ENSMUSG00000026421	chr1-136055622-136056396
ENSMUSG00000026259	chr1-87474149-87476380
ENSMUSG00000026885	chr2-35581443-35583216
ENSMUSG00000003382	chr3-87929739-87930934
ENSMUSG00000027797	chr3-55465711-55466699
ENSMUSG00000068966	chr2-32927692-32928872
ENSMUSG00000032997	chr1-75191293-75192819
ENSMUSG00000000561	chr3-105693205-105694526
ENSMUSG00000049339	chr1-74859411-74860147
ENSMUSG00000050947	chr3-108432114-108434128
ENSMUSG00000017897	chr2-165884471-165885159
ENSMUSG00000075538	chr2-6871311-6873039
ENSMUSG00000060424	chr1-43065367-43066542
ENSMUSG00000026571	chr1-165775451-165777219
ENSMUSG00000027968	chr3-127395011-127396604
ENSMUSG00000074582	chr2-166817842-166821104
ENSMUSG00000038633	chr1-181923252-181923999
ENSMUSG00000053164	chr2-37382673-37383815
ENSMUSG00000040007	chr2-118676661-118678213
ENSMUSG00000042429	chr1-133980965-133981698
ENSMUSG00000115018	chr2-25557179-25558592
ENSMUSG00000026740	chr2-18766524-18767622
ENSMUSG00000085838	chr2-73657008-73658278
ENSMUSG00000026743	chr2-17729822-17731943
ENSMUSG00000010492	chr2-180892524-180895114
ENSMUSG00000074923	chr2-118900880-118903100
ENSMUSG00000038116	chr2-156007662-156008914
ENSMUSG00000009563	chr2-32220961-32222242
ENSMUSG00000023572	chr2-121288538-121290398
ENSMUSG00000049086	chr2-25862600-25864662
ENSMUSG00000026858	chr2-30469668-30470900
ENSMUSG00000074576	chr2-168445232-168445876
ENSMUSG00000027599	chr3-18904853-18906827
ENSMUSG00000027684	chr3-30792645-30794182
ENSMUSG00000026819	chr2-32727068-32727897
ENSMUSG00000073678	chr1-54595837-54596785
ENSMUSG00000026469	chr1-155192398-155193712
ENSMUSG00000026456	chr1-133907743-133909422
ENSMUSG00000027618	chr2-156479806-156480535
ENSMUSG00000106093	chr3-105608679-105609493
ENSMUSG00000034292	chr1-91346641-91347454
ENSMUSG00000092607	chr3-95026969-95028353
ENSMUSG00000040035	chr2-118462938-118464461
ENSMUSG00000027667	chr3-32333260-32334246
ENSMUSG00000026500	chr1-177702387-177704017
ENSMUSG00000097316	chr1-191894082-191895408
ENSMUSG00000090077	chr2-180745059-180745986
ENSMUSG00000072258	chr1-182901840-182902619
ENSMUSG00000027951	chr3-89895129-89897796
ENSMUSG00000047617	chr2-24995061-24996258
ENSMUSG00000026411	chr1-135752651-135753252
ENSMUSG00000074582	chr2-166729579-166730744
ENSMUSG00000039254	chr2-31653773-31655529
ENSMUSG00000025816	chr2-6255978-6257762
ENSMUSG00000028138	chr3-138458107-138458971
ENSMUSG00000026201	chr1-74815900-74817689
ENSMUSG00000017707	chr2-163400877-163402400
ENSMUSG00000015745	chr3-95738991-95739975
ENSMUSG00000053166	chr2-164804374-164805866
ENSMUSG00000017740	chr2-164496792-164498138
ENSMUSG00000040479	chr2-91729747-91730850
