ENSMUSG00000052539	chr3-104294804-104296296
ENSMUSG00000039041	chr2-180202292-180203699
ENSMUSG00000008333	chr2-142995703-142997102
ENSMUSG00000038174	chr1-58358904-58360080
ENSMUSG00000060029	chr2-130562789-130565313
ENSMUSG00000085102	chr3-107939306-107941048
ENSMUSG00000014980	chr1-151925291-151927512
ENSMUSG00000034780	chr2-67464194-67465484
ENSMUSG00000033124	chr1-75504601-75506782
ENSMUSG00000026024	chr1-59566233-59567868
ENSMUSG00000063659	chr1-177441469-177442940
ENSMUSG00000016921	chr2-162942693-162944367
ENSMUSG00000027175	chr2-104409639-104410988
ENSMUSG00000096141	chr1-54065211-54066444
ENSMUSG00000027646	chr2-157492787-157493895
ENSMUSG00000026393	chr1-138847842-138849253
ENSMUSG00000037197	chr2-12049074-12050385
ENSMUSG00000026112	chr1-37742219-37743806
ENSMUSG00000059842	chr2-154552074-154553078
ENSMUSG00000035268	chr2-163490676-163491826
ENSMUSG00000037754	chr2-159003969-159005102
ENSMUSG00000100666	chr3-58524975-58526604
ENSMUSG00000026839	chr2-58613533-58614322
ENSMUSG00000036086	chr1-128471953-128473320
ENSMUSG00000027601	chr3-19055429-19057210
ENSMUSG00000084946	chr2-71689965-71691438
ENSMUSG00000036707	chr1-85901746-85902525
ENSMUSG00000017667	chr2-165033910-165035296
ENSMUSG00000027397	chr2-128686844-128688269
ENSMUSG00000097156	chr3-87960457-87961480
ENSMUSG00000038298	chr3-96240288-96241269
ENSMUSG00000094962	chr3-55279819-55280815
ENSMUSG00000052423	chr1-170655242-170658506
ENSMUSG00000009030	chr2-37451665-37453231
ENSMUSG00000042359	chr2-76070214-76071293
ENSMUSG00000047539	chr1-182302154-182303246
ENSMUSG00000050549	chr3-127954493-127955394
ENSMUSG00000019710	chr3-88245768-88246295
ENSMUSG00000023572	chr2-120712217-120715510
ENSMUSG00000004105	chr2-32798122-32799169
ENSMUSG00000023330	chr2-125659778-125661256
ENSMUSG00000026753	chr2-39225400-39227068
ENSMUSG00000090733	chr3-89960263-89961020
ENSMUSG00000041921	chr2-71388807-71389846
ENSMUSG00000054426	chr3-116080036-116081193
ENSMUSG00000002107	chr2-7577736-7578962
ENSMUSG00000042699	chr1-152983009-152984376
ENSMUSG00000038383	chr2-155050153-155051918
ENSMUSG00000025917	chr1-9699813-9701287
ENSMUSG00000028085	chr3-85634189-85635050
ENSMUSG00000053024	chr1-132298170-132299648
ENSMUSG00000046519	chr3-95110629-95111648
ENSMUSG00000075316	chr2-66408093-66410326
ENSMUSG00000027613	chr2-155381297-155382692
ENSMUSG00000010538	chr3-88042490-88043808
ENSMUSG00000027067	chr2-84741935-84744428
ENSMUSG00000028266	chr3-144308437-144308921
ENSMUSG00000026469	chr1-154802162-154803015
ENSMUSG00000049160	chr1-160905769-160907510
ENSMUSG00000051373	chr2-32312074-32312939
ENSMUSG00000068735	chr2-93176666-93177504
ENSMUSG00000027447	chr2-148394955-148397985
ENSMUSG00000073643	chr1-79697023-79698335
ENSMUSG00000005034	chr3-146337281-146338755
ENSMUSG00000038831	chr2-33393583-33394776
ENSMUSG00000027947	chr3-90247635-90249098
ENSMUSG00000027397	chr2-129100562-129101649
ENSMUSG00000041355	chr3-88151912-88152581
ENSMUSG00000039536	chr2-167155307-167156505
ENSMUSG00000026235	chr1-77345922-77347375
ENSMUSG00000033061	chr1-75381384-75383141
ENSMUSG00000051223	chr1-58422684-58424438
ENSMUSG00000039678	chr2-30013487-30014969
ENSMUSG00000028062	chr3-88141879-88143735
ENSMUSG00000027222	chr2-92058358-92060374
ENSMUSG00000038174	chr1-58855985-58857379
ENSMUSG00000027803	chr3-57845838-57848359
ENSMUSG00000026452	chr1-135018775-135022257
ENSMUSG00000006412	chr1-171630822-171631993
ENSMUSG00000026678	chr1-169763765-169765092
ENSMUSG00000041926	chr1-135545896-135546673
ENSMUSG00000040843	chr1-164585950-164587192
ENSMUSG00000017307	chr2-164964316-164964999
ENSMUSG00000042747	chr3-89308172-89308816
ENSMUSG00000026974	chr2-25291609-25293483
ENSMUSG00000026017	chr1-59762318-59764239
ENSMUSG00000056260	chr3-106546977-106548521
ENSMUSG00000063235	chr2-91060597-91061570
ENSMUSG00000035772	chr2-28377466-28378752
ENSMUSG00000038576	chr1-182464291-182466663
ENSMUSG00000026201	chr1-75559189-75560280
ENSMUSG00000026434	chr1-131827312-131828819
ENSMUSG00000074575	chr2-167979437-167981829
ENSMUSG00000027248	chr2-121413029-121414677
ENSMUSG00000041977	chr3-87859573-87860358
ENSMUSG00000051154	chr2-19064071-19065359
ENSMUSG00000027882	chr3-108327065-108328994
ENSMUSG00000026065	chr1-40628147-40629717
ENSMUSG00000026082	chr1-38428656-38429924
ENSMUSG00000097428	chr3-87748535-87749752
ENSMUSG00000102014	chr1-127954346-127955489
ENSMUSG00000039735	chr3-122460977-122462907
ENSMUSG00000027679	chr3-34019334-34021057
ENSMUSG00000005625	chr3-94477437-94479332
ENSMUSG00000102758	chr3-25596908-25598504
ENSMUSG00000026223	chr1-85901746-85902525
ENSMUSG00000068523	chr3-146343638-146346203
ENSMUSG00000026604	chr1-189674189-189675863
ENSMUSG00000074607	chr2-163458265-163460061
ENSMUSG00000040174	chr2-93377517-93378579
ENSMUSG00000026959	chr2-25395672-25397017
ENSMUSG00000026457	chr1-134518558-134519960
ENSMUSG00000026207	chr1-75289188-75291126
ENSMUSG00000027947	chr3-89484633-89485742
ENSMUSG00000027598	chr2-154572033-154572615
ENSMUSG00000036752	chr2-25228332-25229035
ENSMUSG00000069114	chr3-9629322-9630739
ENSMUSG00000026083	chr1-38128916-38130533
ENSMUSG00000027540	chr2-167280090-167281282
ENSMUSG00000027195	chr2-94245130-94245987
ENSMUSG00000027349	chr2-116971953-116972849
ENSMUSG00000041762	chr2-72839297-72840098
ENSMUSG00000026918	chr2-27009269-27010783
ENSMUSG00000027637	chr2-156839663-156842347
ENSMUSG00000041762	chr2-73692237-73693747
ENSMUSG00000039678	chr2-29541751-29543453
ENSMUSG00000101840	chr1-75545840-75547234
ENSMUSG00000009555	chr2-32570341-32571393
ENSMUSG00000049230	chr3-10387070-10387947
ENSMUSG00000027978	chr3-123266898-123268252
ENSMUSG00000026965	chr2-25460077-25461711
ENSMUSG00000042390	chr3-89751753-89753553
ENSMUSG00000026436	chr1-132098725-132100080
ENSMUSG00000027603	chr2-155356777-155358292
ENSMUSG00000026135	chr1-74806434-74808617
ENSMUSG00000073557	chr1-135313068-135314294
ENSMUSG00000013275	chr1-131827312-131828819
ENSMUSG00000067786	chr2-157286877-157288071
ENSMUSG00000045822	chr2-164388881-164390199
ENSMUSG00000027584	chr2-181679797-181681546
ENSMUSG00000026228	chr1-86064014-86065622
ENSMUSG00000051149	chr2-168479554-168481809
ENSMUSG00000026311	chr1-91872096-91875387
ENSMUSG00000028126	chr3-95203803-95204749
ENSMUSG00000039717	chr3-13945668-13948086
ENSMUSG00000037499	chr1-191025118-191026953
ENSMUSG00000027422	chr2-143470990-143472883
ENSMUSG00000026879	chr2-34825705-34826926
ENSMUSG00000026750	chr2-38286296-38287775
ENSMUSG00000026281	chr1-93477869-93479803
ENSMUSG00000025940	chr1-16979551-16980719
ENSMUSG00000028127	chr3-121777146-121778869
ENSMUSG00000004880	chr1-181520960-181522297
ENSMUSG00000026959	chr2-25291609-25293483
ENSMUSG00000036186	chr2-26020922-26022334
ENSMUSG00000039046	chr2-6705273-6706520
ENSMUSG00000063235	chr2-90474680-90475509
ENSMUSG00000026923	chr2-26627837-26629688
ENSMUSG00000027942	chr3-89584168-89586408
ENSMUSG00000026280	chr1-93784080-93786138
ENSMUSG00000026072	chr1-40324024-40326442
ENSMUSG00000074569	chr2-172344998-172346711
ENSMUSG00000055567	chr1-66606150-66608850
ENSMUSG00000051444	chr3-37816589-37818075
ENSMUSG00000026842	chr2-31726751-31729856
ENSMUSG00000027775	chr3-67974045-67975622
ENSMUSG00000014873	chr2-26634617-26636234
ENSMUSG00000008333	chr2-143216737-143218638
ENSMUSG00000015745	chr3-95754338-95755255
ENSMUSG00000016179	chr1-192557710-192559310
ENSMUSG00000039844	chr2-29843170-29844768
ENSMUSG00000018322	chr2-164400477-164402117
ENSMUSG00000033955	chr2-84774108-84776349
ENSMUSG00000027508	chr3-9704849-9705560
ENSMUSG00000036580	chr3-54856315-54858417
ENSMUSG00000027589	chr2-181319307-181320302
ENSMUSG00000109946	chr2-27195442-27197021
ENSMUSG00000026788	chr2-33444237-33444757
ENSMUSG00000005674	chr1-171328394-171330325
ENSMUSG00000038085	chr2-156007662-156008914
ENSMUSG00000027506	chr3-9453762-9455755
ENSMUSG00000027419	chr2-143867193-143867888
ENSMUSG00000027001	chr2-80149197-80150427
ENSMUSG00000037499	chr1-190796761-190797878
ENSMUSG00000013593	chr1-170588087-170590263
ENSMUSG00000027298	chr2-119600963-119601954
ENSMUSG00000046229	chr2-156233069-156234610
ENSMUSG00000042207	chr1-134518558-134519960
ENSMUSG00000027569	chr2-180568779-180570499
ENSMUSG00000027676	chr3-33741742-33743346
ENSMUSG00000027997	chr3-129947918-129948860
ENSMUSG00000026817	chr2-32534716-32535979
ENSMUSG00000027327	chr2-131233346-131234598
ENSMUSG00000006476	chr2-24918638-24920127
ENSMUSG00000026812	chr2-28512792-28514225
ENSMUSG00000038990	chr2-179761833-179763405
ENSMUSG00000033396	chr2-121456475-121457792
ENSMUSG00000010492	chr2-181070004-181070631
ENSMUSG00000040035	chr2-118478219-118480160
ENSMUSG00000027695	chr3-28383347-28386037
ENSMUSG00000074643	chr2-155774926-155776457
ENSMUSG00000050947	chr3-107863525-107864378
ENSMUSG00000039701	chr3-122517701-122519635
ENSMUSG00000028070	chr3-87960457-87961480
ENSMUSG00000027306	chr2-119864092-119865340
ENSMUSG00000055485	chr2-157203704-157205415
ENSMUSG00000033124	chr1-75247165-75248646
ENSMUSG00000034343	chr1-91206755-91207450
ENSMUSG00000037652	chr3-31327658-31329236
ENSMUSG00000046330	chr1-72593164-72594257
ENSMUSG00000009563	chr2-32566396-32567052
ENSMUSG00000027298	chr2-119803439-119804215
ENSMUSG00000040174	chr2-93907564-93908653
ENSMUSG00000032908	chr1-78215783-78218366
ENSMUSG00000038530	chr1-169716070-169717556
ENSMUSG00000017943	chr2-163601836-163603126
ENSMUSG00000105552	chr3-89962286-89963812
ENSMUSG00000037885	chr2-129819965-129821916
ENSMUSG00000068966	chr2-33475688-33477374
ENSMUSG00000104677	chr3-55662911-55664208
ENSMUSG00000016262	chr1-192586967-192588400
ENSMUSG00000043716	chr1-16518388-16520513
ENSMUSG00000027350	chr2-132741731-132742678
ENSMUSG00000005881	chr2-155990241-155992321
ENSMUSG00000090100	chr2-120567277-120568203
ENSMUSG00000000823	chr2-181419457-181421212
ENSMUSG00000039849	chr2-164964316-164964999
ENSMUSG00000013465	chr2-25426882-25427264
ENSMUSG00000040724	chr3-107462122-107462482
ENSMUSG00000027544	chr2-168874171-168875216
ENSMUSG00000026617	chr1-185341946-185343245
ENSMUSG00000027487	chr2-154555197-154555791
ENSMUSG00000074682	chr2-152363461-152364142
ENSMUSG00000090077	chr2-180878683-180880170
ENSMUSG00000044098	chr3-103789941-103792032
ENSMUSG00000027652	chr2-157837681-157839117
ENSMUSG00000027782	chr3-69274038-69275241
ENSMUSG00000027651	chr2-157479963-157480883
ENSMUSG00000085471	chr2-90566796-90568715
ENSMUSG00000028041	chr3-89659558-89660927
ENSMUSG00000027221	chr2-92675037-92676021
ENSMUSG00000027220	chr2-93085065-93086065
ENSMUSG00000039678	chr2-30031714-30034133
ENSMUSG00000041762	chr2-73604579-73606501
ENSMUSG00000001138	chr1-36864244-36865367
ENSMUSG00000026484	chr1-151705653-151706717
ENSMUSG00000016346	chr2-181159118-181160305
ENSMUSG00000015776	chr2-27037987-27039794
ENSMUSG00000028099	chr3-96579779-96580847
ENSMUSG00000027194	chr2-93744021-93745534
ENSMUSG00000041642	chr1-136102201-136104914
ENSMUSG00000005973	chr2-105333748-105334879
ENSMUSG00000026234	chr1-86281128-86282685
ENSMUSG00000026393	chr1-138901375-138902467
ENSMUSG00000014867	chr2-26436865-26437863
ENSMUSG00000087131	chr1-38847795-38849418
ENSMUSG00000027952	chr3-89269598-89271283
ENSMUSG00000080727	chr3-95855304-95856451
ENSMUSG00000026918	chr2-27217948-27219362
ENSMUSG00000068739	chr3-108200211-108201138
ENSMUSG00000068580	chr2-118553303-118554921
ENSMUSG00000017999	chr2-166359541-166361507
ENSMUSG00000026411	chr1-135544351-135545580
ENSMUSG00000037818	chr3-40845628-40847497
ENSMUSG00000027199	chr2-121955438-121957093
ENSMUSG00000033124	chr1-75282819-75283610
ENSMUSG00000043909	chr2-121456475-121457792
ENSMUSG00000103649	chr1-180762892-180764375
ENSMUSG00000068744	chr3-108378916-108379928
ENSMUSG00000005881	chr2-155764438-155765642
ENSMUSG00000028069	chr3-88221503-88222855
ENSMUSG00000026926	chr2-26227782-26228502
ENSMUSG00000059316	chr2-29669541-29671668
ENSMUSG00000027263	chr2-120969512-120971316
ENSMUSG00000069020	chr2-29235597-29236219
ENSMUSG00000044627	chr2-32381187-32382582
ENSMUSG00000041926	chr1-134865587-134867001
ENSMUSG00000015094	chr2-25500178-25501947
ENSMUSG00000033124	chr1-74802971-74803877
ENSMUSG00000074340	chr3-105864657-105865956
ENSMUSG00000027079	chr2-84714483-84716637
ENSMUSG00000033544	chr1-156613667-156614533
ENSMUSG00000032997	chr1-75876574-75877924
ENSMUSG00000060519	chr1-156673368-156675013
ENSMUSG00000052428	chr1-167337060-167338082
ENSMUSG00000046062	chr1-133062941-133063697
ENSMUSG00000025757	chr3-40845628-40847497
ENSMUSG00000009418	chr1-135374075-135375767
ENSMUSG00000085631	chr2-134976684-134978169
ENSMUSG00000025986	chr1-47277379-47279070
ENSMUSG00000062997	chr2-39372934-39373755
ENSMUSG00000027253	chr2-91749734-91751333
ENSMUSG00000027951	chr3-89912136-89913800
ENSMUSG00000097428	chr3-88181223-88181859
ENSMUSG00000027327	chr2-131053901-131056756
ENSMUSG00000026623	chr1-191661543-191662824
ENSMUSG00000027007	chr2-79428044-79429875
ENSMUSG00000034032	chr2-119799138-119801380
ENSMUSG00000039725	chr2-165120503-165121809
ENSMUSG00000086638	chr2-156597825-156598792
ENSMUSG00000026173	chr1-74295035-74296545
ENSMUSG00000039686	chr2-29889005-29890907
ENSMUSG00000051344	chr1-65282681-65283365
ENSMUSG00000085566	chr2-130629257-130630341
ENSMUSG00000058135	chr3-108145391-108146626
ENSMUSG00000007659	chr2-152395955-152399343
ENSMUSG00000034278	chr2-119350314-119351818
ENSMUSG00000042745	chr2-152669100-152670522
ENSMUSG00000039047	chr3-152576690-152579299
ENSMUSG00000038312	chr2-155073622-155075357
ENSMUSG00000038633	chr1-182516650-182517938
ENSMUSG00000002102	chr2-91202147-91203687
ENSMUSG00000027475	chr2-152653792-152655056
ENSMUSG00000016356	chr2-180966056-180967753
ENSMUSG00000062580	chr1-134770435-134772322
ENSMUSG00000089794	chr3-9608414-9610530
ENSMUSG00000053166	chr2-164804374-164805866
ENSMUSG00000040724	chr3-107446656-107447344
ENSMUSG00000027238	chr2-121308752-121310713
ENSMUSG00000097760	chr1-132728238-132729186
ENSMUSG00000102816	chr2-4471863-4473236
ENSMUSG00000001143	chr1-36864244-36865367
ENSMUSG00000026991	chr2-58667381-58668668
ENSMUSG00000026377	chr1-118321225-118323061
ENSMUSG00000026211	chr1-75398247-75399467
ENSMUSG00000026229	chr1-85869723-85871181
ENSMUSG00000054942	chr3-152519855-152521644
ENSMUSG00000046793	chr3-108414865-108416416
ENSMUSG00000000876	chr2-154583651-154585187
ENSMUSG00000062661	chr2-30807190-30808567
ENSMUSG00000027387	chr2-129133231-129133930
ENSMUSG00000001143	chr1-36546447-36547830
ENSMUSG00000026353	chr1-128003662-128005163
ENSMUSG00000042197	chr1-33906971-33908666
ENSMUSG00000027663	chr3-32509584-32511476
ENSMUSG00000037307	chr2-143695677-143697105
ENSMUSG00000027201	chr2-125208880-125209924
ENSMUSG00000039660	chr2-29802300-29803802
ENSMUSG00000026273	chr1-92781643-92783220
ENSMUSG00000109780	chr2-161138480-161140096
ENSMUSG00000085631	chr2-135092207-135093463
ENSMUSG00000027001	chr2-80355957-80357307
ENSMUSG00000026499	chr1-180161051-180162356
ENSMUSG00000085741	chr2-156624335-156625884
ENSMUSG00000039221	chr3-28638193-28639797
ENSMUSG00000026797	chr2-32798122-32799169
ENSMUSG00000073557	chr1-135328132-135329096
ENSMUSG00000026765	chr2-50120565-50121880
ENSMUSG00000040724	chr3-107065365-107067559
ENSMUSG00000068922	chr3-88620931-88623840
ENSMUSG00000040297	chr1-161968534-161969765
ENSMUSG00000038619	chr3-95997233-95997953
ENSMUSG00000026887	chr2-35719114-35720877
ENSMUSG00000026819	chr2-32583214-32583862
ENSMUSG00000085741	chr2-156653503-156655085
ENSMUSG00000037740	chr2-130885310-130887438
ENSMUSG00000084946	chr2-71388807-71389846
ENSMUSG00000038705	chr2-180909965-180911984
ENSMUSG00000037375	chr1-192946781-192948223
ENSMUSG00000105659	chr3-104671396-104672267
ENSMUSG00000001419	chr3-88489947-88490814
ENSMUSG00000068923	chr3-88763776-88766184
ENSMUSG00000008475	chr1-152816920-152818369
ENSMUSG00000026200	chr1-75477256-75478361
ENSMUSG00000050556	chr2-166691375-166692979
ENSMUSG00000027804	chr3-79177317-79180402
ENSMUSG00000064068	chr3-89223839-89225084
ENSMUSG00000015090	chr2-25395672-25397017
ENSMUSG00000062590	chr1-86064014-86065622
ENSMUSG00000038733	chr1-180640465-180642153
ENSMUSG00000026594	chr1-157243125-157244781
ENSMUSG00000068749	chr3-108363379-108365163
ENSMUSG00000039621	chr2-166067951-166070658
ENSMUSG00000026857	chr2-30469668-30470900
ENSMUSG00000027646	chr2-157447958-157448768
ENSMUSG00000038718	chr2-33892204-33892917
ENSMUSG00000028176	chr3-158140237-158141386
ENSMUSG00000028136	chr3-94786007-94787806
ENSMUSG00000090733	chr3-89860523-89861609
ENSMUSG00000027639	chr2-157286877-157288071
ENSMUSG00000034848	chr2-66040713-66042436
ENSMUSG00000032802	chr2-151740564-151741827
ENSMUSG00000038642	chr3-95024396-95025614
ENSMUSG00000051278	chr3-127375628-127377693
ENSMUSG00000026309	chr1-91752808-91753771
ENSMUSG00000035949	chr2-34671053-34672515
ENSMUSG00000026667	chr1-169821927-169822548
ENSMUSG00000010492	chr2-181075105-181076321
ENSMUSG00000026179	chr1-73901368-73903660
ENSMUSG00000074682	chr2-152693082-152693914
ENSMUSG00000009563	chr2-32837947-32839846
ENSMUSG00000026116	chr1-36708887-36710442
ENSMUSG00000016344	chr2-180878683-180880170
ENSMUSG00000008958	chr3-95269344-95270576
ENSMUSG00000059316	chr2-29474943-29476376
ENSMUSG00000038705	chr2-180925119-180925586
ENSMUSG00000026077	chr1-38971673-38972215
ENSMUSG00000017299	chr2-164496792-164498138
ENSMUSG00000002103	chr2-91312382-91314531
ENSMUSG00000039254	chr2-31995745-31997056
ENSMUSG00000026153	chr1-23761326-23763569
ENSMUSG00000051329	chr2-90916387-90918612
ENSMUSG00000026885	chr2-36101904-36104242
ENSMUSG00000026657	chr2-3739164-3740549
ENSMUSG00000049097	chr3-96180618-96182914
ENSMUSG00000028098	chr3-96435347-96436537
ENSMUSG00000018326	chr2-163458265-163460061
ENSMUSG00000051703	chr1-75251411-75251999
ENSMUSG00000026203	chr1-75504601-75506782
ENSMUSG00000033059	chr2-150772103-150773222
ENSMUSG00000017667	chr2-165396061-165398172
ENSMUSG00000050556	chr2-167420752-167422546
ENSMUSG00000026421	chr1-135368096-135369445
ENSMUSG00000017740	chr2-164769323-164770226
ENSMUSG00000074890	chr2-121448301-121450249
ENSMUSG00000026018	chr1-59762318-59764239
ENSMUSG00000004364	chr1-80008173-80010405
ENSMUSG00000053164	chr2-37516901-37519199
ENSMUSG00000026925	chr2-26121598-26123337
ENSMUSG00000028089	chr3-97766583-97768608
ENSMUSG00000026189	chr1-72505593-72507079
ENSMUSG00000039221	chr3-28496518-28498120
ENSMUSG00000073236	chr2-153047851-153048573
ENSMUSG00000015750	chr3-96001012-96001987
ENSMUSG00000033808	chr2-120403510-120405082
ENSMUSG00000068917	chr3-89417938-89419302
ENSMUSG00000027099	chr2-74825396-74826580
ENSMUSG00000026854	chr2-30593454-30594107
ENSMUSG00000028140	chr3-94363338-94364560
ENSMUSG00000026565	chr1-165844265-165845938
ENSMUSG00000033486	chr2-121288538-121290398
ENSMUSG00000015748	chr3-95280768-95283802
ENSMUSG00000089911	chr3-116006663-116008539
ENSMUSG00000028028	chr3-127133980-127135652
ENSMUSG00000026825	chr2-32349527-32350005
ENSMUSG00000016346	chr2-180762597-180763509
ENSMUSG00000074884	chr2-121506022-121507013
ENSMUSG00000025781	chr2-10047603-10048984
ENSMUSG00000046793	chr3-107578524-107580098
ENSMUSG00000015087	chr2-25311024-25313472
ENSMUSG00000042548	chr2-152962104-152962970
ENSMUSG00000027748	chr3-54209872-54210676
ENSMUSG00000027422	chr2-143623538-143624663
ENSMUSG00000010538	chr3-88685132-88686645
ENSMUSG00000004032	chr3-108044162-108045475
ENSMUSG00000004897	chr3-88056730-88059151
ENSMUSG00000040389	chr3-108100930-108103018
ENSMUSG00000004896	chr3-87905835-87907813
ENSMUSG00000075040	chr2-91278367-91279571
ENSMUSG00000023094	chr2-19598881-19600528
ENSMUSG00000027394	chr2-129183372-129184414
ENSMUSG00000038085	chr2-156647958-156649731
ENSMUSG00000105245	chr3-97680485-97682303
ENSMUSG00000042766	chr3-89089719-89091644
ENSMUSG00000026816	chr2-28037581-28039105
ENSMUSG00000027350	chr2-132903352-132904155
ENSMUSG00000028099	chr3-96487095-96488452
ENSMUSG00000059540	chr2-181059962-181060819
ENSMUSG00000055866	chr1-91343815-91345750
ENSMUSG00000027806	chr3-57845838-57848359
ENSMUSG00000060703	chr2-59738234-59739424
ENSMUSG00000056211	chr1-127975140-127976829
ENSMUSG00000040794	chr2-90666688-90668545
ENSMUSG00000098912	chr3-88409454-88410756
ENSMUSG00000027581	chr2-181305750-181308153
ENSMUSG00000026201	chr1-75217318-75220028
ENSMUSG00000033342	chr3-117006644-117009149
ENSMUSG00000044627	chr2-32316750-32318722
ENSMUSG00000038473	chr1-170720717-170722044
ENSMUSG00000068739	chr3-108145391-108146626
ENSMUSG00000015095	chr2-25261920-25263408
ENSMUSG00000026207	chr1-75467212-75468075
ENSMUSG00000040174	chr2-93785963-93786658
ENSMUSG00000047940	chr3-138900411-138901848
ENSMUSG00000075419	chr2-30077153-30078730
ENSMUSG00000017734	chr2-164018686-164022331
ENSMUSG00000026238	chr1-86213271-86214767
ENSMUSG00000026134	chr1-34010909-34012296
ENSMUSG00000027655	chr2-158560870-158562076
ENSMUSG00000035236	chr2-38608643-38609863
ENSMUSG00000091476	chr1-177381856-177383106
ENSMUSG00000027194	chr2-94043004-94044568
ENSMUSG00000067786	chr2-157536753-157537801
ENSMUSG00000101674	chr1-55201463-55202986
ENSMUSG00000014355	chr2-128284581-128286139
ENSMUSG00000076437	chr2-84510382-84512559
ENSMUSG00000001143	chr1-36401143-36403517
ENSMUSG00000040549	chr2-91196287-91197343
ENSMUSG00000068747	chr3-108017276-108018834
ENSMUSG00000027487	chr2-154572033-154572615
ENSMUSG00000026819	chr2-32679720-32681039
ENSMUSG00000038383	chr2-155641492-155642934
ENSMUSG00000019715	chr2-30031714-30034133
ENSMUSG00000026200	chr1-75559189-75560280
ENSMUSG00000027007	chr2-79061344-79062636
ENSMUSG00000041889	chr1-135545896-135546673
ENSMUSG00000090071	chr1-74815900-74817689
ENSMUSG00000052033	chr2-170354863-170355668
ENSMUSG00000052544	chr3-153732020-153733185
ENSMUSG00000085830	chr2-24684191-24686183
ENSMUSG00000028102	chr3-96146961-96148560
ENSMUSG00000026563	chr1-166408883-166410324
ENSMUSG00000040297	chr1-162107981-162110122
ENSMUSG00000027306	chr2-119841843-119842916
ENSMUSG00000028136	chr3-94581207-94583128
ENSMUSG00000027217	chr2-92675037-92676021
ENSMUSG00000000794	chr3-89584168-89586408
ENSMUSG00000027939	chr3-89912136-89913800
ENSMUSG00000087473	chr2-104351217-104352533
ENSMUSG00000090625	chr2-174415137-174416479
ENSMUSG00000043015	chr1-52844340-52846093
ENSMUSG00000068744	chr3-108535775-108537148
ENSMUSG00000033557	chr1-156558167-156560010
ENSMUSG00000037761	chr2-158347700-158348334
ENSMUSG00000002107	chr2-7425994-7427159
ENSMUSG00000048186	chr2-4471863-4473236
ENSMUSG00000027896	chr3-107232617-107234272
ENSMUSG00000041879	chr1-135787767-135788427
ENSMUSG00000027936	chr3-89912136-89913800
ENSMUSG00000079442	chr2-32798122-32799169
ENSMUSG00000027189	chr2-102032667-102033582
ENSMUSG00000017969	chr2-167004262-167005284
ENSMUSG00000037885	chr2-129623445-129625310
ENSMUSG00000026627	chr1-190971450-190973349
ENSMUSG00000027076	chr2-84689706-84691453
ENSMUSG00000061143	chr3-52006676-52008264
ENSMUSG00000039519	chr3-17798335-17798778
ENSMUSG00000053333	chr1-86703096-86704437
ENSMUSG00000003134	chr1-39103156-39104223
ENSMUSG00000026924	chr2-25862600-25864662
ENSMUSG00000068735	chr2-93474917-93475538
ENSMUSG00000026116	chr1-36579852-36581459
ENSMUSG00000000827	chr2-181149985-181151035
ENSMUSG00000053192	chr3-95588193-95589380
ENSMUSG00000034343	chr1-91249609-91251277
ENSMUSG00000027649	chr2-157858266-157859687
ENSMUSG00000033544	chr1-156179703-156180613
ENSMUSG00000084938	chr2-57237212-57238985
ENSMUSG00000027177	chr2-104326808-104327882
ENSMUSG00000035268	chr2-163332242-163333268
ENSMUSG00000039621	chr2-166359541-166361507
ENSMUSG00000074627	chr2-157434344-157435405
ENSMUSG00000016356	chr2-180701108-180702808
ENSMUSG00000074578	chr2-166653384-166654068
ENSMUSG00000014353	chr2-128332658-128334270
ENSMUSG00000097760	chr1-132511255-132513538
ENSMUSG00000090213	chr2-167222011-167222657
ENSMUSG00000039483	chr2-30502939-30505036
ENSMUSG00000048814	chr1-38929144-38930105
ENSMUSG00000091457	chr2-20648986-20650720
ENSMUSG00000010911	chr2-102449752-102452359
ENSMUSG00000068856	chr3-95855304-95856451
ENSMUSG00000039205	chr2-32430589-32431763
ENSMUSG00000042390	chr3-89714379-89716371
ENSMUSG00000027367	chr2-127558905-127560097
ENSMUSG00000037531	chr3-32529165-32530159
ENSMUSG00000048581	chr3-63975712-63977054
ENSMUSG00000085102	chr3-108443976-108445839
ENSMUSG00000028124	chr3-122460977-122462907
ENSMUSG00000027303	chr2-130704394-130706144
ENSMUSG00000026923	chr2-26139644-26141283
ENSMUSG00000079470	chr1-78536723-78538117
ENSMUSG00000028098	chr3-96595694-96597758
ENSMUSG00000022995	chr1-181419438-181420622
ENSMUSG00000025817	chr2-5905275-5907011
ENSMUSG00000035183	chr2-125122034-125124051
ENSMUSG00000039983	chr2-118441488-118443480
ENSMUSG00000026107	chr1-51067214-51069810
ENSMUSG00000055485	chr2-156612867-156615600
ENSMUSG00000026749	chr2-38535606-38536877
ENSMUSG00000027239	chr2-92055270-92056256
ENSMUSG00000079442	chr2-32375262-32376289
ENSMUSG00000078923	chr2-167685131-167685879
ENSMUSG00000067786	chr2-156915452-156917213
ENSMUSG00000000308	chr2-121620411-121622170
ENSMUSG00000026155	chr1-23705293-23707027
ENSMUSG00000036160	chr2-26932679-26934305
ENSMUSG00000027651	chr2-158360677-158362133
ENSMUSG00000033883	chr3-35999864-36001169
ENSMUSG00000006494	chr2-71872592-71874213
ENSMUSG00000026173	chr1-74437470-74439940
ENSMUSG00000034701	chr2-78927272-78928897
ENSMUSG00000056306	chr3-55226289-55227654
