ENSMUSG00000059588	chr2-84007835-84009694
ENSMUSG00000004105	chr2-32798122-32799169
ENSMUSG00000017721	chr2-164517781-164519099
ENSMUSG00000009905	chr1-106352794-106353698
ENSMUSG00000015961	chr1-177285828-177287454
ENSMUSG00000039354	chr1-72870270-72873095
ENSMUSG00000010505	chr2-181319307-181320302
ENSMUSG00000005505	chr2-90884895-90886875
ENSMUSG00000094962	chr3-55279819-55280815
ENSMUSG00000060519	chr1-156024637-156025398
ENSMUSG00000027223	chr2-91949471-91951083
ENSMUSG00000038860	chr2-32854142-32854603
ENSMUSG00000004110	chr1-155070533-155072386
ENSMUSG00000039157	chr2-32349527-32350005
ENSMUSG00000010911	chr2-102703072-102704200
ENSMUSG00000033159	chr1-75477256-75478361
ENSMUSG00000056708	chr1-155224003-155224938
ENSMUSG00000026587	chr1-158653630-158655110
ENSMUSG00000027601	chr3-19061583-19063011
ENSMUSG00000087473	chr2-103760478-103761985
ENSMUSG00000028049	chr3-88913432-88914745
ENSMUSG00000085519	chr2-73179609-73180711
ENSMUSG00000001138	chr1-36094948-36096420
ENSMUSG00000041263	chr3-89391416-89392240
ENSMUSG00000006418	chr2-167004262-167005284
ENSMUSG00000042207	chr1-134962156-134963219
ENSMUSG00000034075	chr2-84855560-84856342
ENSMUSG00000074884	chr2-121297793-121298517
ENSMUSG00000027222	chr2-91921127-91923318
ENSMUSG00000027889	chr3-108287824-108289038
ENSMUSG00000015776	chr2-26902446-26903601
ENSMUSG00000057147	chr2-114654134-114655547
ENSMUSG00000040596	chr1-166302478-166303197
ENSMUSG00000027956	chr3-79474688-79476258
ENSMUSG00000027248	chr2-121473375-121474707
ENSMUSG00000087445	chr2-157479963-157480883
ENSMUSG00000027797	chr3-55226289-55227654
ENSMUSG00000027291	chr2-119798108-119798791
ENSMUSG00000026848	chr2-30817729-30819180
ENSMUSG00000027642	chr2-156924591-156926767
ENSMUSG00000038642	chr3-95227290-95230917
ENSMUSG00000026131	chr1-34041014-34041876
ENSMUSG00000027978	chr3-123503900-123504288
ENSMUSG00000084799	chr1-63367183-63368432
ENSMUSG00000075020	chr2-94245130-94245987
ENSMUSG00000026135	chr1-74859411-74860147
ENSMUSG00000013973	chr1-171118298-171119156
ENSMUSG00000056501	chr2-167634244-167634880
ENSMUSG00000026994	chr2-65859767-65861240
ENSMUSG00000026810	chr2-32198134-32199437
ENSMUSG00000062580	chr1-135544351-135545580
ENSMUSG00000037761	chr2-158964583-158965705
ENSMUSG00000068876	chr3-94610456-94612696
ENSMUSG00000039157	chr2-32756838-32757974
ENSMUSG00000026434	chr1-131543776-131544500
ENSMUSG00000060771	chr1-37429347-37430701
ENSMUSG00000084799	chr1-62831682-62832966
ENSMUSG00000009621	chr2-27037987-27039794
ENSMUSG00000001415	chr3-87918866-87920126
ENSMUSG00000032968	chr1-75485965-75488330
ENSMUSG00000062963	chr1-171477891-171479607
ENSMUSG00000026546	chr1-172279133-172280844
ENSMUSG00000062647	chr2-26436865-26437863
ENSMUSG00000017299	chr2-164878479-164880648
ENSMUSG00000027180	chr2-104237017-104238349
ENSMUSG00000060671	chr3-89507820-89508854
ENSMUSG00000026425	chr1-131416971-131418595
ENSMUSG00000026179	chr1-73962286-73963963
ENSMUSG00000002546	chr2-32606565-32608994
ENSMUSG00000027239	chr2-91944109-91945352
ENSMUSG00000044991	chr2-132221207-132222940
ENSMUSG00000010505	chr2-181084807-181086173
ENSMUSG00000038463	chr1-170554403-170555712
ENSMUSG00000038375	chr2-154790448-154792147
ENSMUSG00000086779	chr2-26646616-26647682
ENSMUSG00000038612	chr3-95314575-95316275
ENSMUSG00000027176	chr2-104205493-104206105
ENSMUSG00000041889	chr1-134908711-134910348
ENSMUSG00000008604	chr3-88022306-88024519
ENSMUSG00000073627	chr1-86586758-86587573
ENSMUSG00000026925	chr2-26407890-26409658
ENSMUSG00000027447	chr2-148742686-148744873
ENSMUSG00000026103	chr1-52163706-52164656
ENSMUSG00000097167	chr3-94820923-94822649
ENSMUSG00000027569	chr2-180487941-180489070
ENSMUSG00000026944	chr2-25050723-25051447
ENSMUSG00000052544	chr3-153661885-153663180
ENSMUSG00000005510	chr2-91023987-91026059
ENSMUSG00000039069	chr2-179916741-179917767
ENSMUSG00000027739	chr3-50931941-50934111
ENSMUSG00000087549	chr2-31256400-31257645
ENSMUSG00000028126	chr3-95141482-95143104
ENSMUSG00000040339	chr3-108721330-108723051
ENSMUSG00000039519	chr3-18623525-18626631
ENSMUSG00000039262	chr2-32287479-32288959
ENSMUSG00000054976	chr1-80605878-80606616
ENSMUSG00000002546	chr2-32038480-32039455
ENSMUSG00000027942	chr3-89872169-89873184
ENSMUSG00000027624	chr2-155825879-155827499
ENSMUSG00000035392	chr2-38647081-38648028
ENSMUSG00000037885	chr2-130036803-130038174
ENSMUSG00000068373	chr2-104217897-104219481
ENSMUSG00000038633	chr1-182489676-182490907
ENSMUSG00000027498	chr2-172370236-172371490
ENSMUSG00000034059	chr2-84733559-84736100
ENSMUSG00000044783	chr1-87729693-87730556
ENSMUSG00000026048	chr1-44197927-44200043
ENSMUSG00000016526	chr1-131416971-131418595
ENSMUSG00000028078	chr3-86870183-86871432
ENSMUSG00000060257	chr2-151616341-151617262
ENSMUSG00000086994	chr2-29194138-29195235
ENSMUSG00000026500	chr1-177795478-177797114
ENSMUSG00000026492	chr1-179814220-179815369
ENSMUSG00000041777	chr2-73586382-73587483
ENSMUSG00000026836	chr2-58596047-58597855
ENSMUSG00000063273	chr3-51072099-51073296
ENSMUSG00000026663	chr1-170644002-170647224
ENSMUSG00000026786	chr2-23028534-23029473
ENSMUSG00000050711	chr1-79290690-79292330
ENSMUSG00000094962	chr3-55352453-55353490
ENSMUSG00000078919	chr2-168253576-168254379
ENSMUSG00000028060	chr3-88406988-88407651
ENSMUSG00000025979	chr1-54905716-54907606
ENSMUSG00000057378	chr2-112590765-112591964
ENSMUSG00000026820	chr2-32322545-32323600
ENSMUSG00000026830	chr2-58388375-58389555
ENSMUSG00000049288	chr3-96171532-96173172
ENSMUSG00000027933	chr3-89858087-89860238
ENSMUSG00000049288	chr3-96869907-96871697
ENSMUSG00000043535	chr2-29495061-29495988
ENSMUSG00000036504	chr2-25546395-25547353
ENSMUSG00000049401	chr2-179947204-179949078
ENSMUSG00000039205	chr2-32381187-32382582
ENSMUSG00000033955	chr2-84888507-84889718
ENSMUSG00000027584	chr2-181287208-181288551
ENSMUSG00000026664	chr2-4975590-4976700
ENSMUSG00000045967	chr2-21091004-21091961
ENSMUSG00000042182	chr1-34010909-34012296
ENSMUSG00000052033	chr2-170510905-170512116
ENSMUSG00000028053	chr3-88831605-88832155
ENSMUSG00000068040	chr2-152671078-152671990
ENSMUSG00000026655	chr2-3608471-3609723
ENSMUSG00000028035	chr3-152155350-152156203
ENSMUSG00000039501	chr2-166487073-166489334
ENSMUSG00000015748	chr3-96244022-96245542
ENSMUSG00000039021	chr2-32775169-32776428
ENSMUSG00000041483	chr1-136682852-136685997
ENSMUSG00000059013	chr2-32912215-32912756
ENSMUSG00000060671	chr3-89962286-89963812
ENSMUSG00000026202	chr1-74854463-74856487
ENSMUSG00000036646	chr2-24961851-24963271
ENSMUSG00000013275	chr1-132211866-132213291
ENSMUSG00000013593	chr1-171246507-171247771
ENSMUSG00000002109	chr2-91181755-91184207
ENSMUSG00000026456	chr1-134060615-134061618
ENSMUSG00000048486	chr2-163490676-163491826
ENSMUSG00000034154	chr2-119733139-119734167
ENSMUSG00000053286	chr1-151499939-151501446
ENSMUSG00000060671	chr3-89391416-89392240
ENSMUSG00000027889	chr3-108307403-108308251
ENSMUSG00000074994	chr2-104237017-104238349
ENSMUSG00000016995	chr2-164049535-164052143
ENSMUSG00000049288	chr3-96541328-96543861
ENSMUSG00000026933	chr2-25864869-25865933
ENSMUSG00000099632	chr2-163411946-163413051
ENSMUSG00000028086	chr3-84252606-84253618
ENSMUSG00000097063	chr1-42951948-42953882
ENSMUSG00000033808	chr2-120563109-120564268
ENSMUSG00000027111	chr2-71643834-71644617
ENSMUSG00000068876	chr3-95087764-95089591
ENSMUSG00000099924	chr1-51332993-51334873
ENSMUSG00000027669	chr3-32825955-32827332
ENSMUSG00000032698	chr2-104237017-104238349
ENSMUSG00000038990	chr2-180125488-180126949
ENSMUSG00000101599	chr1-62705231-62707892
ENSMUSG00000003134	chr1-39899906-39903136
ENSMUSG00000027323	chr2-118662769-118664861
ENSMUSG00000026452	chr1-134092591-134094238
ENSMUSG00000058135	chr3-107757527-107760867
ENSMUSG00000055485	chr2-156973127-156974433
ENSMUSG00000003604	chr2-112359330-112360794
ENSMUSG00000027893	chr3-107467756-107469602
ENSMUSG00000063273	chr3-51194945-51196198
ENSMUSG00000027624	chr2-155811580-155812464
ENSMUSG00000052865	chr2-66179699-66180653
ENSMUSG00000014077	chr2-119322299-119323090
ENSMUSG00000073627	chr1-86378448-86379795
ENSMUSG00000027286	chr2-120866397-120868139
ENSMUSG00000027359	chr2-126765233-126767040
ENSMUSG00000049940	chr3-41082312-41084078
ENSMUSG00000027067	chr2-85036560-85037975
ENSMUSG00000039804	chr2-164960597-164962533
ENSMUSG00000015714	chr3-94820923-94822649
ENSMUSG00000027423	chr2-144009925-144011790
ENSMUSG00000027752	chr3-54813307-54814945
ENSMUSG00000017418	chr2-15048859-15049804
ENSMUSG00000068264	chr2-131159381-131161134
ENSMUSG00000026288	chr1-87607443-87608999
ENSMUSG00000026810	chr2-32875677-32877195
ENSMUSG00000028057	chr3-88138172-88139523
ENSMUSG00000000827	chr2-181113574-181115307
ENSMUSG00000039826	chr2-30065914-30067552
ENSMUSG00000015714	chr3-94786007-94787806
ENSMUSG00000026131	chr1-33946586-33948155
ENSMUSG00000026425	chr1-131910009-131911653
ENSMUSG00000033701	chr1-155280326-155282273
ENSMUSG00000037111	chr3-51778260-51779804
ENSMUSG00000035772	chr2-28547471-28548262
ENSMUSG00000086544	chr2-73740152-73741878
ENSMUSG00000026527	chr1-175624773-175626362
ENSMUSG00000061689	chr2-156740569-156742879
ENSMUSG00000028049	chr3-88606980-88608566
ENSMUSG00000023572	chr2-120413588-120415876
ENSMUSG00000002109	chr2-90781981-90784129
ENSMUSG00000078578	chr3-135422501-135424155
ENSMUSG00000038619	chr3-95855304-95856451
ENSMUSG00000068115	chr2-151037963-151040017
ENSMUSG00000026933	chr2-25862600-25864662
ENSMUSG00000026335	chr1-97649874-97651463
ENSMUSG00000042111	chr1-34653767-34655110
ENSMUSG00000014355	chr2-128686844-128688269
ENSMUSG00000045106	chr2-104237017-104238349
ENSMUSG00000010914	chr2-102676840-102678064
ENSMUSG00000027610	chr2-155825879-155827499
ENSMUSG00000028137	chr3-94477437-94479332
ENSMUSG00000058793	chr2-131995459-131997198
ENSMUSG00000085754	chr3-103913785-103915640
ENSMUSG00000097725	chr3-58253551-58254606
ENSMUSG00000035033	chr2-61655076-61657402
ENSMUSG00000004896	chr3-88070275-88072534
ENSMUSG00000085071	chr2-139883236-139884675
ENSMUSG00000048814	chr1-38847795-38849418
ENSMUSG00000015087	chr2-25289651-25291486
ENSMUSG00000039804	chr2-165233245-165235374
ENSMUSG00000038034	chr1-172528574-172529177
ENSMUSG00000027340	chr2-132286359-132287128
ENSMUSG00000027936	chr3-89729952-89731508
ENSMUSG00000038383	chr2-155329520-155331945
ENSMUSG00000037902	chr2-129100562-129101649
ENSMUSG00000039058	chr3-152866010-152866926
ENSMUSG00000060798	chr3-40845628-40847497
ENSMUSG00000032487	chr1-150392339-150393886
ENSMUSG00000027603	chr2-155641492-155642934
ENSMUSG00000033021	chr1-75485965-75488330
ENSMUSG00000054312	chr3-95754338-95755255
ENSMUSG00000062169	chr1-180762892-180764375
ENSMUSG00000026565	chr1-166297528-166298433
ENSMUSG00000028013	chr3-132948379-132950837
ENSMUSG00000026240	chr1-86017979-86019271
ENSMUSG00000109946	chr2-27037987-27039794
ENSMUSG00000026893	chr2-62341579-62342293
ENSMUSG00000026163	chr1-83276181-83278921
ENSMUSG00000105753	chr3-105505218-105507267
ENSMUSG00000087269	chr2-30593454-30594107
ENSMUSG00000040596	chr1-166153274-166153840
ENSMUSG00000027894	chr3-107112729-107114795
ENSMUSG00000105655	chr3-104713825-104715330
ENSMUSG00000027746	chr3-54246018-54246881
ENSMUSG00000027569	chr2-180588822-180590403
ENSMUSG00000017670	chr2-165351630-165352789
ENSMUSG00000000823	chr2-181030800-181032839
ENSMUSG00000036186	chr2-26398253-26400317
ENSMUSG00000047793	chr1-93444179-93446285
ENSMUSG00000074649	chr2-155872417-155874507
ENSMUSG00000027242	chr2-121308752-121310713
ENSMUSG00000044991	chr2-132157023-132158098
ENSMUSG00000039254	chr2-32428166-32429113
ENSMUSG00000027184	chr2-103952807-103954205
ENSMUSG00000026614	chr1-185261977-185263890
ENSMUSG00000039108	chr2-179875017-179875775
ENSMUSG00000040506	chr2-91956696-91957724
ENSMUSG00000015094	chr2-25430463-25431537
ENSMUSG00000026036	chr1-58534164-58535086
ENSMUSG00000025986	chr1-47192621-47194064
ENSMUSG00000027646	chr2-157750602-157752875
ENSMUSG00000047459	chr2-155235766-155237240
ENSMUSG00000027985	chr3-130501173-130502739
ENSMUSG00000042737	chr3-89484633-89485742
ENSMUSG00000027297	chr2-119814364-119815436
ENSMUSG00000078923	chr2-166995129-166997057
ENSMUSG00000097089	chr1-191808490-191809506
ENSMUSG00000060985	chr1-156040510-156041239
ENSMUSG00000073656	chr1-66323376-66324688
ENSMUSG00000084799	chr1-63445042-63446946
ENSMUSG00000026571	chr1-165775451-165777219
ENSMUSG00000027327	chr2-131094714-131095623
ENSMUSG00000084859	chr2-3799610-3800813
ENSMUSG00000058835	chr2-23021542-23024144
ENSMUSG00000005779	chr3-94483806-94484963
ENSMUSG00000026447	chr1-132921019-132922696
ENSMUSG00000017764	chr2-164745335-164746540
ENSMUSG00000058076	chr1-171287236-171288417
ENSMUSG00000034075	chr2-85004135-85004959
ENSMUSG00000075284	chr2-73428424-73429708
ENSMUSG00000028049	chr3-89436121-89437832
ENSMUSG00000032649	chr1-151947009-151948481
ENSMUSG00000068373	chr2-103969163-103971473
ENSMUSG00000028101	chr3-96880287-96882763
ENSMUSG00000027357	chr2-132577300-132578620
ENSMUSG00000089872	chr1-190169980-190171117
ENSMUSG00000044627	chr2-32381187-32382582
ENSMUSG00000042215	chr1-33775947-33777159
ENSMUSG00000026443	chr1-132417049-132418337
ENSMUSG00000027371	chr2-127462117-127462998
ENSMUSG00000059149	chr1-132376406-132377669
ENSMUSG00000027544	chr2-168600652-168602279
ENSMUSG00000040549	chr2-91443756-91445269
ENSMUSG00000026687	chr1-167230854-167232414
ENSMUSG00000026833	chr2-28538733-28539962
ENSMUSG00000000308	chr2-120849558-120851180
ENSMUSG00000034317	chr3-69193451-69194994
ENSMUSG00000102558	chr1-156040510-156041239
ENSMUSG00000027259	chr2-120849558-120851180
ENSMUSG00000097583	chr3-40443831-40445287
ENSMUSG00000026200	chr1-75398247-75399467
ENSMUSG00000103971	chr1-158362055-158363493
ENSMUSG00000003604	chr2-112822337-112823854
ENSMUSG00000085397	chr2-32583214-32583862
ENSMUSG00000026447	chr1-132525657-132526692
ENSMUSG00000046836	chr1-182982499-182983945
ENSMUSG00000038241	chr2-155872417-155874507
ENSMUSG00000036992	chr2-148644373-148645295
ENSMUSG00000027534	chr3-10387070-10387947
ENSMUSG00000027620	chr2-155803792-155805684
ENSMUSG00000037351	chr1-36546447-36547830
ENSMUSG00000026411	chr1-135604507-135605211
ENSMUSG00000027346	chr2-132422712-132424034
ENSMUSG00000027245	chr2-121654985-121655782
ENSMUSG00000028158	chr3-137529411-137530911
ENSMUSG00000027509	chr2-172344998-172346711
ENSMUSG00000036745	chr3-146449980-146451131
ENSMUSG00000032680	chr2-152410905-152411595
ENSMUSG00000027881	chr3-108422786-108426240
ENSMUSG00000017664	chr2-164769323-164770226
ENSMUSG00000025817	chr2-6128987-6130461
ENSMUSG00000026104	chr1-51820015-51821228
ENSMUSG00000085838	chr2-73636910-73638884
ENSMUSG00000027546	chr2-168253576-168254379
ENSMUSG00000033021	chr1-75398247-75399467
ENSMUSG00000101952	chr1-93685369-93687285
ENSMUSG00000026819	chr2-32348319-32348863
ENSMUSG00000064068	chr3-89281908-89282380
ENSMUSG00000058135	chr3-108294472-108295824
ENSMUSG00000027387	chr2-128466906-128468194
ENSMUSG00000048486	chr2-163786874-163789063
ENSMUSG00000027674	chr3-32938841-32940400
ENSMUSG00000027297	chr2-119166870-119168212
ENSMUSG00000090071	chr1-74505227-74507020
ENSMUSG00000027217	chr2-92903947-92905106
ENSMUSG00000094962	chr3-55511238-55512265
ENSMUSG00000027014	chr2-77804432-77805585
ENSMUSG00000036067	chr2-26902446-26903601
ENSMUSG00000028256	chr3-144519679-144521496
ENSMUSG00000026203	chr1-75398247-75399467
ENSMUSG00000026018	chr1-59886510-59887665
ENSMUSG00000044628	chr2-25430463-25431537
ENSMUSG00000046519	chr3-95200138-95201423
ENSMUSG00000027775	chr3-67891484-67893645
ENSMUSG00000018326	chr2-164098473-164099265
ENSMUSG00000054074	chr2-18046534-18049487
ENSMUSG00000039844	chr2-29889005-29890907
ENSMUSG00000027255	chr2-91134042-91136953
ENSMUSG00000027189	chr2-102057146-102058390
ENSMUSG00000010538	chr3-87748535-87749752
ENSMUSG00000053398	chr3-97867065-97869082
ENSMUSG00000042642	chr3-89279206-89281492
ENSMUSG00000027950	chr3-89393437-89395183
ENSMUSG00000052534	chr1-168407890-168409280
ENSMUSG00000042737	chr3-89092718-89093652
ENSMUSG00000026238	chr1-86281128-86282685
ENSMUSG00000026491	chr1-179958821-179960683
ENSMUSG00000027722	chr3-37768918-37770200
ENSMUSG00000009418	chr1-135429820-135431057
ENSMUSG00000036053	chr2-52461058-52462564
ENSMUSG00000014601	chr3-107931105-107932322
ENSMUSG00000055980	chr1-82282722-82284295
ENSMUSG00000039356	chr2-31296993-31299764
ENSMUSG00000025959	chr1-64066397-64067430
ENSMUSG00000026623	chr1-191526820-191528677
ENSMUSG00000026655	chr2-4035982-4037183
ENSMUSG00000086181	chr3-38884246-38884625
ENSMUSG00000027080	chr2-84888507-84889718
ENSMUSG00000038642	chr3-95855304-95856451
ENSMUSG00000079045	chr1-189631376-189633022
ENSMUSG00000000308	chr2-121270671-121272501
ENSMUSG00000036504	chr2-25877306-25879539
ENSMUSG00000078201	chr2-25064321-25066135
ENSMUSG00000102558	chr1-155203642-155205200
ENSMUSG00000039463	chr2-167313982-167315050
ENSMUSG00000027479	chr2-153527889-153530662
ENSMUSG00000035513	chr2-29319858-29321254
ENSMUSG00000038241	chr2-155628923-155629813
ENSMUSG00000078923	chr2-167449282-167451264
ENSMUSG00000027506	chr3-8971431-8972238
ENSMUSG00000041889	chr1-135518432-135519419
ENSMUSG00000027499	chr3-7502965-7504152
ENSMUSG00000026857	chr2-30962049-30963370
ENSMUSG00000027249	chr2-91285570-91286794
ENSMUSG00000064068	chr3-89202568-89203641
ENSMUSG00000052033	chr2-170731261-170732796
ENSMUSG00000027109	chr2-72389331-72390779
ENSMUSG00000101599	chr1-62901171-62902560
ENSMUSG00000028126	chr3-95200138-95201423
ENSMUSG00000068749	chr3-108363379-108365163
ENSMUSG00000097089	chr1-192101358-192101990
ENSMUSG00000027951	chr3-89519542-89521411
ENSMUSG00000079110	chr2-120075985-120076956
ENSMUSG00000027010	chr2-71160134-71161127
ENSMUSG00000002455	chr2-181059962-181060819
ENSMUSG00000015749	chr3-96057446-96058972
ENSMUSG00000068373	chr2-104209138-104210011
ENSMUSG00000017721	chr2-164804374-164805866
ENSMUSG00000068040	chr2-152947040-152947576
ENSMUSG00000027575	chr2-180256351-180258065
ENSMUSG00000000794	chr3-89729952-89731508
ENSMUSG00000038712	chr3-95498815-95500649
ENSMUSG00000025920	chr1-16103933-16106377
ENSMUSG00000026203	chr1-74892674-74893862
ENSMUSG00000008226	chr2-73604579-73606501
ENSMUSG00000099401	chr1-86533302-86534020
ENSMUSG00000068735	chr2-92787840-92788650
ENSMUSG00000052310	chr3-89860523-89861609
ENSMUSG00000046722	chr3-94996392-94997675
ENSMUSG00000085953	chr3-31048104-31049895
ENSMUSG00000026788	chr2-33546629-33547553
ENSMUSG00000042772	chr1-152385877-152387135
ENSMUSG00000063235	chr2-90950294-90951819
ENSMUSG00000046743	chr3-38446400-38447112
ENSMUSG00000037652	chr3-31254161-31255103
ENSMUSG00000039621	chr2-166059129-166060392
ENSMUSG00000048234	chr1-39336527-39337201
ENSMUSG00000042745	chr2-152707191-152708285
ENSMUSG00000027951	chr3-89772370-89774265
ENSMUSG00000039354	chr1-72492531-72493226
ENSMUSG00000015488	chr2-27300901-27302087
ENSMUSG00000074457	chr3-89960263-89961020
ENSMUSG00000010453	chr1-36588636-36591199
ENSMUSG00000027589	chr2-181142719-181145849
ENSMUSG00000027950	chr3-90100818-90103502
ENSMUSG00000050967	chr1-39942728-39943381
ENSMUSG00000017969	chr2-167436199-167437076
ENSMUSG00000045624	chr2-140066078-140067380
ENSMUSG00000102362	chr3-73065428-73066697
ENSMUSG00000016252	chr2-174327121-174328007
ENSMUSG00000026458	chr1-134198450-134199171
ENSMUSG00000074884	chr2-121294593-121297018
ENSMUSG00000062647	chr2-26341226-26342619
ENSMUSG00000015790	chr2-26341226-26342619
ENSMUSG00000075700	chr3-58832957-58834158
ENSMUSG00000027206	chr2-125379338-125380421
ENSMUSG00000027944	chr3-89417938-89419302
ENSMUSG00000036352	chr2-26020922-26022334
ENSMUSG00000044098	chr3-103780040-103781052
ENSMUSG00000027624	chr2-156584265-156585531
ENSMUSG00000070730	chr2-118789220-118792245
ENSMUSG00000060568	chr1-166395097-166396581
ENSMUSG00000027968	chr3-127188209-127189501
ENSMUSG00000028187	chr3-146520305-146522113
ENSMUSG00000032802	chr2-151544480-151545276
ENSMUSG00000028098	chr3-96261751-96264136
ENSMUSG00000002227	chr3-104979310-104981133
ENSMUSG00000015749	chr3-95731649-95733481
ENSMUSG00000048486	chr2-163111345-163113375
ENSMUSG00000006304	chr1-73986148-73987076
ENSMUSG00000016194	chr1-192769856-192771651
ENSMUSG00000039735	chr3-122419374-122420901
ENSMUSG00000039254	chr2-32343958-32344460
ENSMUSG00000090210	chr3-96600673-96601799
ENSMUSG00000103693	chr1-160259588-160261096
ENSMUSG00000038174	chr1-58585358-58586962
ENSMUSG00000025907	chr1-6729163-6730548
ENSMUSG00000086714	chr2-26603435-26604998
ENSMUSG00000027209	chr2-125723082-125724915
ENSMUSG00000064068	chr3-89176785-89178376
ENSMUSG00000035226	chr2-163332242-163333268
ENSMUSG00000085438	chr2-119593882-119595152
ENSMUSG00000005506	chr2-91023987-91026059
ENSMUSG00000027194	chr2-94540822-94542206
ENSMUSG00000054074	chr2-17689502-17691198
ENSMUSG00000004105	chr2-33300050-33301371
ENSMUSG00000026641	chr1-170866990-170869145
ENSMUSG00000043015	chr1-52523941-52524883
ENSMUSG00000053286	chr1-151034768-151037070
ENSMUSG00000027245	chr2-121270671-121272501
ENSMUSG00000017412	chr2-52857356-52859351
ENSMUSG00000042390	chr3-90525331-90527106
ENSMUSG00000028051	chr3-89315362-89316084
ENSMUSG00000026914	chr2-61642589-61643760
ENSMUSG00000027523	chr2-174437619-174439816
ENSMUSG00000050896	chr2-84714483-84716637
ENSMUSG00000005882	chr2-155691354-155692739
ENSMUSG00000037754	chr2-159003969-159005102
ENSMUSG00000017764	chr2-165049250-165052100
ENSMUSG00000087518	chr2-61794457-61796076
ENSMUSG00000102416	chr1-36796769-36798359
ENSMUSG00000036752	chr2-24904877-24906112
ENSMUSG00000026238	chr1-86596190-86597399
ENSMUSG00000058248	chr1-191483885-191485472
ENSMUSG00000026853	chr2-30717453-30719411
ENSMUSG00000027427	chr2-144009925-144011790
ENSMUSG00000026309	chr1-91052343-91054107
ENSMUSG00000104284	chr2-4509079-4510881
ENSMUSG00000068740	chr3-108013000-108013990
ENSMUSG00000038705	chr2-180495402-180496339
ENSMUSG00000027551	chr2-168874171-168875216
ENSMUSG00000027649	chr2-157430863-157433002
ENSMUSG00000105655	chr3-104966890-104968415
ENSMUSG00000102494	chr2-4558606-4560222
ENSMUSG00000075415	chr2-31296993-31299764
ENSMUSG00000027655	chr2-158887789-158889604
ENSMUSG00000038305	chr1-57969274-57970744
ENSMUSG00000068882	chr2-69789069-69790711
ENSMUSG00000037111	chr3-51364776-51366159
ENSMUSG00000001767	chr2-145683531-145684909
ENSMUSG00000069020	chr2-30013487-30014969
ENSMUSG00000001855	chr2-31469563-31471063
ENSMUSG00000026127	chr1-34653767-34655110
ENSMUSG00000056145	chr3-107424169-107425299
ENSMUSG00000017670	chr2-164910502-164912646
ENSMUSG00000033701	chr1-155091396-155092901
ENSMUSG00000028070	chr3-88141879-88143735
ENSMUSG00000026457	chr1-134232510-134236130
ENSMUSG00000027300	chr2-130133538-130134545
ENSMUSG00000026111	chr1-37718955-37720288
ENSMUSG00000036186	chr2-26503197-26504179
ENSMUSG00000036067	chr2-26915829-26917239
ENSMUSG00000026109	chr1-51243031-51244189
ENSMUSG00000056211	chr1-128231280-128232053
ENSMUSG00000098923	chr1-119053283-119054328
ENSMUSG00000033159	chr1-75555909-75556880
ENSMUSG00000027620	chr2-156110725-156112316
ENSMUSG00000004032	chr3-108195864-108198031
ENSMUSG00000097745	chr3-152494726-152496248
ENSMUSG00000027427	chr2-144550196-144551210
ENSMUSG00000040596	chr1-166297528-166298433
ENSMUSG00000027249	chr2-91673484-91675584
ENSMUSG00000056476	chr3-58690621-58692851
ENSMUSG00000026277	chr1-93577108-93578509
ENSMUSG00000062006	chr3-130264285-130265880
ENSMUSG00000027551	chr2-168343534-168344591
ENSMUSG00000026558	chr1-167069474-167070765
ENSMUSG00000055485	chr2-156726260-156727174
ENSMUSG00000042814	chr2-152847386-152848396
ENSMUSG00000028049	chr3-89393437-89395183
ENSMUSG00000026921	chr2-26444764-26446409
ENSMUSG00000026197	chr1-74787791-74788449
ENSMUSG00000005625	chr3-95200138-95201423
ENSMUSG00000027936	chr3-90097571-90098913
ENSMUSG00000041762	chr2-73592149-73593374
ENSMUSG00000039254	chr2-31806629-31807496
ENSMUSG00000001415	chr3-87816279-87817246
ENSMUSG00000027961	chr3-116594352-116595576
ENSMUSG00000003382	chr3-87905835-87907813
ENSMUSG00000027896	chr3-107501330-107502613
ENSMUSG00000027828	chr3-65288645-65289851
ENSMUSG00000046519	chr3-95026969-95028353
ENSMUSG00000042747	chr3-88949576-88951360
ENSMUSG00000028017	chr3-129877821-129879576
ENSMUSG00000027244	chr2-91987054-91988148
ENSMUSG00000016344	chr2-181142719-181145849
ENSMUSG00000026927	chr2-26585675-26587568
ENSMUSG00000026427	chr1-131096362-131098200
ENSMUSG00000027248	chr2-121582565-121584037
ENSMUSG00000036745	chr3-146766127-146767371
ENSMUSG00000027430	chr2-144330091-144332225
ENSMUSG00000026810	chr2-32403264-32405333
ENSMUSG00000039395	chr1-72371698-72373387
ENSMUSG00000093424	chr3-95193876-95195318
ENSMUSG00000027323	chr2-119172550-119174851
ENSMUSG00000027263	chr2-121297793-121298517
ENSMUSG00000026819	chr2-32322545-32323600
ENSMUSG00000035513	chr2-29619254-29620771
ENSMUSG00000052406	chr2-27019914-27022032
ENSMUSG00000087086	chr2-14537669-14538257
ENSMUSG00000039671	chr2-166100315-166101458
ENSMUSG00000033021	chr1-75289188-75291126
ENSMUSG00000039128	chr2-5770174-5771644
ENSMUSG00000015745	chr3-96057446-96058972
ENSMUSG00000049300	chr3-110329206-110330702
ENSMUSG00000044991	chr2-132733372-132734591
ENSMUSG00000060424	chr1-43163134-43164486
ENSMUSG00000027466	chr2-152143094-152144303
ENSMUSG00000015745	chr3-96171532-96173172
