ENSMUSG00000026131	chr1-34142890-34143876
ENSMUSG00000026082	chr1-38428656-38429924
ENSMUSG00000026259	chr1-87729693-87730556
ENSMUSG00000026439	chr1-132525657-132526692
ENSMUSG00000036504	chr2-25862600-25864662
ENSMUSG00000053286	chr1-151236095-151237073
ENSMUSG00000036646	chr2-25240584-25241874
ENSMUSG00000039254	chr2-32150576-32152607
ENSMUSG00000026696	chr1-162547775-162549168
ENSMUSG00000097316	chr1-191989570-191990543
ENSMUSG00000058740	chr2-25278932-25279729
ENSMUSG00000019710	chr3-87545860-87547454
ENSMUSG00000026927	chr2-26388433-26389959
ENSMUSG00000038902	chr3-95066161-95067079
ENSMUSG00000027254	chr2-120873020-120873800
ENSMUSG00000004031	chr1-158266232-158268469
ENSMUSG00000027655	chr2-158689607-158690660
ENSMUSG00000034903	chr2-65482738-65484481
ENSMUSG00000022995	chr1-181520960-181522297
ENSMUSG00000049044	chr2-71689965-71691438
ENSMUSG00000033813	chr1-4785102-4786442
ENSMUSG00000074582	chr2-166712390-166714621
ENSMUSG00000059743	chr3-89507820-89508854
ENSMUSG00000040794	chr2-90846576-90848128
ENSMUSG00000074457	chr3-90585438-90588300
ENSMUSG00000026889	chr2-36101904-36104242
ENSMUSG00000027288	chr2-120729841-120732076
ENSMUSG00000039157	chr2-32103373-32106025
ENSMUSG00000016194	chr1-193337909-193339153
ENSMUSG00000103971	chr1-157888276-157889322
ENSMUSG00000027282	chr2-90869904-90871972
ENSMUSG00000063275	chr2-14341358-14342714
ENSMUSG00000075415	chr2-30646919-30648533
ENSMUSG00000027014	chr2-77767987-77769189
ENSMUSG00000074884	chr2-120871305-120872725
ENSMUSG00000074994	chr2-104337432-104338799
ENSMUSG00000027002	chr2-80004320-80006031
ENSMUSG00000027993	chr3-84165433-84166734
ENSMUSG00000054766	chr2-30265299-30266900
ENSMUSG00000033544	chr1-156539603-156540863
ENSMUSG00000073530	chr1-158408023-158409009
ENSMUSG00000073633	chr1-84463994-84465300
ENSMUSG00000028063	chr3-88757812-88758936
ENSMUSG00000033900	chr3-82072726-82075024
ENSMUSG00000027706	chr3-30601854-30603051
ENSMUSG00000004127	chr3-138305104-138307420
ENSMUSG00000028051	chr3-89315362-89316084
ENSMUSG00000042207	chr1-134048821-134049209
ENSMUSG00000026944	chr2-25430463-25431537
ENSMUSG00000027217	chr2-93227617-93228994
ENSMUSG00000026172	chr1-74947864-74949598
ENSMUSG00000026017	chr1-59684458-59685971
ENSMUSG00000100632	chr1-93100290-93102657
ENSMUSG00000028101	chr3-96812461-96814055
ENSMUSG00000068749	chr3-108069055-108070838
ENSMUSG00000017667	chr2-165233245-165235374
ENSMUSG00000000823	chr2-180762597-180763509
ENSMUSG00000067786	chr2-157529660-157531189
ENSMUSG00000026857	chr2-31066700-31069583
ENSMUSG00000026578	chr1-164454628-164455263
ENSMUSG00000027108	chr2-73438998-73440729
ENSMUSG00000028360	chr3-153484576-153485392
ENSMUSG00000039205	chr2-32712132-32714104
ENSMUSG00000027678	chr2-165750795-165752588
ENSMUSG00000016356	chr2-180966056-180967753
ENSMUSG00000027997	chr3-129639780-129642241
ENSMUSG00000027676	chr3-34019334-34021057
ENSMUSG00000068739	chr3-107868796-107869839
ENSMUSG00000027589	chr2-181142719-181145849
ENSMUSG00000030768	chr1-182796908-182797672
ENSMUSG00000050122	chr1-36690849-36692437
ENSMUSG00000028149	chr3-138760131-138761943
ENSMUSG00000104284	chr2-3799610-3800813
ENSMUSG00000026663	chr1-170386831-170388083
ENSMUSG00000026463	chr1-133886385-133887942
ENSMUSG00000038170	chr3-97507006-97507877
ENSMUSG00000040389	chr3-108411537-108412140
ENSMUSG00000084892	chr2-30065914-30067552
ENSMUSG00000015337	chr2-30471870-30472249
ENSMUSG00000026566	chr1-165844265-165845938
ENSMUSG00000015094	chr2-25053978-25056099
ENSMUSG00000097725	chr3-58113821-58114531
ENSMUSG00000051590	chr1-127530885-127531931
ENSMUSG00000026028	chr1-58710855-58714120
ENSMUSG00000026817	chr2-32029481-32030617
ENSMUSG00000027940	chr3-89940961-89942103
ENSMUSG00000026787	chr2-22961563-22962754
ENSMUSG00000027472	chr2-152792708-152793981
ENSMUSG00000009555	chr2-32741055-32743351
ENSMUSG00000002458	chr2-181722160-181723429
ENSMUSG00000028137	chr3-94492485-94495005
ENSMUSG00000058267	chr1-159670493-159671571
ENSMUSG00000026281	chr1-94034738-94036112
ENSMUSG00000026975	chr2-24918638-24920127
ENSMUSG00000027953	chr3-88763776-88766184
ENSMUSG00000028028	chr3-127362508-127364250
ENSMUSG00000038605	chr2-180822269-180823101
ENSMUSG00000062647	chr2-27288767-27289658
ENSMUSG00000027612	chr2-155605752-155606934
ENSMUSG00000079442	chr2-32029481-32030617
ENSMUSG00000053286	chr1-151526310-151527291
ENSMUSG00000058076	chr1-170907161-170908847
ENSMUSG00000027188	chr2-101978787-101979729
ENSMUSG00000051413	chr2-153344947-153347129
ENSMUSG00000029419	chr2-25288169-25289323
ENSMUSG00000002103	chr2-91196287-91197343
ENSMUSG00000051223	chr1-58585358-58586962
ENSMUSG00000074698	chr2-151961626-151963782
ENSMUSG00000038369	chr2-155132931-155134443
ENSMUSG00000025777	chr1-17122828-17124032
ENSMUSG00000041879	chr1-135700532-135701234
ENSMUSG00000027195	chr2-94397837-94399635
ENSMUSG00000027739	chr3-51888776-51890485
ENSMUSG00000042747	chr3-88685132-88686645
ENSMUSG00000048997	chr3-108287824-108289038
ENSMUSG00000037730	chr3-30855467-30856634
ENSMUSG00000038369	chr2-155329520-155331945
ENSMUSG00000101693	chr1-133492023-133493852
ENSMUSG00000075020	chr2-93975672-93977862
ENSMUSG00000026356	chr1-128590820-128593851
ENSMUSG00000103971	chr1-158653630-158655110
ENSMUSG00000027671	chr3-33043812-33045285
ENSMUSG00000042642	chr3-89223839-89225084
ENSMUSG00000036825	chr3-146184622-146185788
ENSMUSG00000026854	chr2-30414876-30416695
ENSMUSG00000033014	chr3-102703818-102704983
ENSMUSG00000074576	chr2-168352075-168353296
ENSMUSG00000027217	chr2-92787840-92788650
ENSMUSG00000074627	chr2-156696406-156698642
ENSMUSG00000045968	chr1-154252345-154253580
ENSMUSG00000028093	chr3-96629285-96630548
ENSMUSG00000026594	chr1-156539603-156540863
ENSMUSG00000026837	chr2-28168991-28170397
ENSMUSG00000085527	chr3-85185933-85187698
ENSMUSG00000027428	chr2-144299496-144300624
ENSMUSG00000042520	chr3-90432745-90434295
ENSMUSG00000026810	chr2-32182674-32183624
ENSMUSG00000025979	chr1-55453311-55455111
ENSMUSG00000039844	chr2-29603801-29606749
ENSMUSG00000060679	chr1-42538591-42541508
ENSMUSG00000039686	chr2-29563136-29564884
ENSMUSG00000050600	chr2-174074493-174077520
ENSMUSG00000027618	chr2-156392707-156394530
ENSMUSG00000026600	chr1-156302653-156304212
ENSMUSG00000027297	chr2-119593882-119595152
ENSMUSG00000028060	chr3-88832382-88832860
ENSMUSG00000050840	chr1-105177539-105179965
ENSMUSG00000041912	chr3-94483806-94484963
ENSMUSG00000027834	chr3-75556181-75558404
ENSMUSG00000044864	chr3-38892477-38893726
ENSMUSG00000026854	chr2-30817729-30819180
ENSMUSG00000028194	chr3-145267440-145268733
ENSMUSG00000015094	chr2-25706226-25707514
ENSMUSG00000060798	chr3-40443831-40445287
ENSMUSG00000026825	chr2-32628298-32629849
ENSMUSG00000039686	chr2-29975785-29977889
ENSMUSG00000026553	chr1-171410788-171413053
ENSMUSG00000027254	chr2-121413029-121414677
ENSMUSG00000028059	chr3-88913432-88914745
ENSMUSG00000054074	chr2-17714658-17716242
ENSMUSG00000038374	chr3-96547154-96547984
ENSMUSG00000052539	chr3-104383322-104384761
ENSMUSG00000027573	chr2-180346487-180347552
ENSMUSG00000037624	chr1-188809219-188811162
ENSMUSG00000075467	chr2-26296586-26297520
ENSMUSG00000026544	chr1-172311420-172314375
ENSMUSG00000037761	chr2-158316202-158318183
ENSMUSG00000027466	chr2-152375321-152377135
ENSMUSG00000026383	chr1-119996657-119997647
ENSMUSG00000055485	chr2-156726260-156727174
ENSMUSG00000073678	chr1-54925503-54926865
ENSMUSG00000028266	chr3-143594265-143596117
ENSMUSG00000038533	chr2-153913194-153914844
ENSMUSG00000102494	chr2-4615212-4617653
ENSMUSG00000074238	chr3-127163412-127164312
ENSMUSG00000027804	chr3-79664090-79665260
ENSMUSG00000027905	chr3-105719741-105721702
ENSMUSG00000035226	chr2-164070292-164071518
ENSMUSG00000039354	chr1-72640518-72641594
ENSMUSG00000085953	chr3-31307831-31310856
ENSMUSG00000090733	chr3-90292342-90294181
ENSMUSG00000026811	chr2-32362684-32363772
ENSMUSG00000105753	chr3-105505218-105507267
ENSMUSG00000016349	chr2-181084807-181086173
ENSMUSG00000038205	chr3-97338624-97339257
ENSMUSG00000006005	chr1-149856575-149857350
ENSMUSG00000026511	chr1-182124303-182125516
ENSMUSG00000026959	chr2-24949195-24950580
ENSMUSG00000005034	chr3-146404056-146405660
ENSMUSG00000026641	chr1-171149944-171151519
ENSMUSG00000041263	chr3-88509407-88510637
ENSMUSG00000006299	chr1-73962286-73963963
ENSMUSG00000060257	chr2-151604764-151606183
ENSMUSG00000026103	chr1-52155983-52157002
ENSMUSG00000068523	chr3-146392764-146394336
ENSMUSG00000027985	chr3-131110126-131112682
ENSMUSG00000027220	chr2-92256931-92258219
ENSMUSG00000037395	chr1-191717353-191719674
ENSMUSG00000047793	chr1-92902715-92903998
ENSMUSG00000027883	chr3-108688823-108691033
ENSMUSG00000027253	chr2-91649336-91650626
ENSMUSG00000027353	chr2-132221207-132222940
ENSMUSG00000039205	chr2-32150576-32152607
ENSMUSG00000027546	chr2-168253576-168254379
ENSMUSG00000007659	chr2-152707191-152708285
ENSMUSG00000025915	chr1-10327285-10328553
ENSMUSG00000040209	chr3-9499524-9501393
ENSMUSG00000026921	chr2-26449467-26449845
ENSMUSG00000042035	chr3-101653074-101653962
ENSMUSG00000027201	chr2-124523641-124524803
ENSMUSG00000086453	chr2-164496792-164498138
ENSMUSG00000025917	chr1-9908006-9909552
ENSMUSG00000028057	chr3-88199904-88201319
ENSMUSG00000104206	chr1-194961956-194962896
ENSMUSG00000026254	chr1-87022907-87024221
ENSMUSG00000026516	chr1-180935836-180937255
ENSMUSG00000027613	chr2-155472640-155474561
ENSMUSG00000040843	chr1-164786926-164788619
ENSMUSG00000038705	chr2-181391948-181393089
ENSMUSG00000010492	chr2-180890349-180891978
ENSMUSG00000026958	chr2-25209913-25211873
ENSMUSG00000063364	chr2-150607884-150609807
ENSMUSG00000036591	chr2-21366785-21370060
ENSMUSG00000026927	chr2-26201930-26203356
ENSMUSG00000027639	chr2-157203704-157205415
ENSMUSG00000028085	chr3-85159528-85161650
ENSMUSG00000039047	chr3-152898235-152899217
ENSMUSG00000026853	chr2-30269804-30270831
ENSMUSG00000027784	chr3-68742708-68744810
ENSMUSG00000078620	chr3-103967440-103969165
ENSMUSG00000026200	chr1-75559189-75560280
ENSMUSG00000003464	chr1-171788145-171789635
ENSMUSG00000060671	chr3-89538977-89540595
ENSMUSG00000026228	chr1-86533302-86534020
ENSMUSG00000055866	chr1-91199530-91200494
ENSMUSG00000026848	chr2-30807190-30808567
ENSMUSG00000016200	chr1-193207983-193208663
ENSMUSG00000027569	chr2-180578647-180579113
ENSMUSG00000026171	chr1-74542088-74543113
ENSMUSG00000102930	chr1-36796769-36798359
ENSMUSG00000026269	chr1-92894899-92895489
ENSMUSG00000085397	chr2-32976564-32977534
ENSMUSG00000026810	chr2-32536286-32537304
ENSMUSG00000027655	chr2-158560870-158562076
ENSMUSG00000041355	chr3-88070275-88072534
ENSMUSG00000026360	chr1-143938358-143940368
ENSMUSG00000027722	chr3-37722539-37725024
ENSMUSG00000098234	chr1-9942870-9944806
ENSMUSG00000085566	chr2-130734936-130735992
ENSMUSG00000033061	chr1-75587591-75589804
ENSMUSG00000032913	chr3-104700335-104701436
ENSMUSG00000079442	chr2-32038480-32039455
ENSMUSG00000033096	chr2-150711686-150712704
ENSMUSG00000105797	chr3-148922011-148923310
ENSMUSG00000085830	chr2-25125901-25128681
ENSMUSG00000047539	chr1-181893483-181894691
ENSMUSG00000059013	chr2-32351210-32353666
ENSMUSG00000026179	chr1-74140788-74142710
ENSMUSG00000042699	chr1-153665067-153665910
ENSMUSG00000105304	chr3-104441441-104442623
ENSMUSG00000085953	chr3-31048104-31049895
ENSMUSG00000087518	chr2-62046260-62048428
ENSMUSG00000026958	chr2-25050723-25051447
ENSMUSG00000026950	chr2-51972125-51973797
ENSMUSG00000066842	chr1-151236095-151237073
ENSMUSG00000003135	chr1-39662724-39663882
ENSMUSG00000027951	chr3-89484633-89485742
ENSMUSG00000101299	chr1-42012327-42013763
ENSMUSG00000067786	chr2-157366748-157368438
ENSMUSG00000056501	chr2-167962446-167963866
ENSMUSG00000068040	chr2-153047851-153048573
ENSMUSG00000038612	chr3-95624316-95625802
ENSMUSG00000026812	chr2-28187921-28189086
ENSMUSG00000050556	chr2-167128961-167131056
ENSMUSG00000026058	chr1-32442806-32444961
ENSMUSG00000026664	chr2-5411215-5412786
ENSMUSG00000004032	chr3-107501330-107502613
ENSMUSG00000013275	chr1-131736539-131738093
ENSMUSG00000050211	chr2-119743844-119745548
ENSMUSG00000019715	chr2-29619254-29620771
ENSMUSG00000056900	chr3-33124617-33125188
ENSMUSG00000074807	chr2-129129129-129130549
ENSMUSG00000027508	chr3-10387070-10387947
ENSMUSG00000060771	chr1-38199488-38200596
ENSMUSG00000090093	chr2-174851438-174852409
ENSMUSG00000061143	chr3-52069374-52070382
ENSMUSG00000026825	chr2-32200687-32201945
ENSMUSG00000001017	chr3-90100818-90103502
ENSMUSG00000062997	chr2-39129771-39130649
ENSMUSG00000015776	chr2-27222730-27223846
ENSMUSG00000026383	chr1-119912686-119913721
ENSMUSG00000027999	chr3-129877821-129879576
ENSMUSG00000026932	chr2-26314304-26317278
ENSMUSG00000039463	chr2-167014710-167015934
ENSMUSG00000055943	chr2-112541479-112543198
ENSMUSG00000027221	chr2-92391792-92392892
ENSMUSG00000042272	chr2-76674747-76675897
ENSMUSG00000026944	chr2-25271647-25273086
ENSMUSG00000026923	chr2-26132461-26133713
ENSMUSG00000062647	chr2-26329392-26333289
ENSMUSG00000028165	chr3-135402098-135403783
ENSMUSG00000074754	chr2-144441095-144442390
ENSMUSG00000105245	chr3-97609263-97610765
ENSMUSG00000048814	chr1-39338929-39340367
ENSMUSG00000063052	chr3-158076625-158078615
ENSMUSG00000027574	chr2-180709284-180711032
ENSMUSG00000026578	chr1-164138237-164139272
ENSMUSG00000089699	chr1-3670478-3672613
ENSMUSG00000036825	chr3-146412663-146414721
ENSMUSG00000063019	chr2-157043376-157044164
ENSMUSG00000026502	chr1-177702387-177704017
ENSMUSG00000026305	chr1-91210780-91212495
ENSMUSG00000036580	chr3-54914507-54916476
ENSMUSG00000028140	chr3-94403814-94405298
ENSMUSG00000054766	chr2-30093196-30094575
ENSMUSG00000038619	chr3-95997233-95997953
ENSMUSG00000035093	chr2-125731578-125732743
ENSMUSG00000105137	chr3-100731173-100732123
ENSMUSG00000026860	chr2-29964197-29966295
ENSMUSG00000105245	chr3-98106009-98107558
ENSMUSG00000025917	chr1-10596068-10597397
ENSMUSG00000090553	chr1-133363076-133364438
ENSMUSG00000075256	chr2-79458925-79460455
ENSMUSG00000026078	chr1-38806475-38807617
ENSMUSG00000028187	chr3-145833294-145834603
ENSMUSG00000026782	chr1-60860269-60861780
ENSMUSG00000055013	chr1-88929128-88930027
ENSMUSG00000029419	chr2-25254916-25256144
ENSMUSG00000026872	chr2-44999599-45000540
ENSMUSG00000040479	chr2-91971129-91972595
ENSMUSG00000028039	chr3-88784776-88786518
ENSMUSG00000027223	chr2-92055270-92056256
ENSMUSG00000026851	chr2-30827327-30828740
ENSMUSG00000026646	chr2-3283231-3285434
ENSMUSG00000037138	chr1-38929144-38930105
ENSMUSG00000041966	chr2-71289616-71290759
ENSMUSG00000026469	chr1-155070533-155072386
ENSMUSG00000017999	chr2-166884507-166886276
ENSMUSG00000038740	chr2-33746368-33747244
ENSMUSG00000075538	chr2-7080654-7083103
ENSMUSG00000086994	chr2-29747065-29747802
ENSMUSG00000051149	chr2-167948981-167950491
ENSMUSG00000027304	chr2-119337355-119338525
ENSMUSG00000026277	chr1-93633821-93636530
ENSMUSG00000026434	chr1-131416971-131418595
ENSMUSG00000004127	chr3-138066049-138067197
ENSMUSG00000028104	chr3-96938475-96939548
ENSMUSG00000026727	chr2-12776658-12778249
ENSMUSG00000055567	chr1-66895431-66897011
ENSMUSG00000026753	chr2-39225400-39227068
ENSMUSG00000041763	chr1-44101462-44102824
ENSMUSG00000028085	chr3-85651702-85653514
ENSMUSG00000026207	chr1-75392732-75394214
ENSMUSG00000026754	chr2-38647081-38648028
ENSMUSG00000028126	chr3-95133257-95134181
ENSMUSG00000104283	chr3-32529165-32530159
ENSMUSG00000028059	chr3-88761478-88762846
ENSMUSG00000026797	chr2-32403264-32405333
ENSMUSG00000039795	chr3-10282871-10283955
ENSMUSG00000038793	chr1-180777387-180778760
ENSMUSG00000038733	chr1-181255936-181257860
ENSMUSG00000026239	chr1-86143223-86144609
ENSMUSG00000079056	chr2-127521012-127522545
ENSMUSG00000027254	chr2-121582565-121584037
ENSMUSG00000038705	chr2-180963904-180964408
ENSMUSG00000074646	chr2-156222027-156222662
ENSMUSG00000006576	chr1-75676029-75677057
ENSMUSG00000042662	chr2-152950295-152952685
ENSMUSG00000017897	chr2-165885348-165886168
ENSMUSG00000037351	chr1-37100323-37101573
ENSMUSG00000025962	chr1-64225929-64226936
ENSMUSG00000026097	chr1-53061537-53063124
ENSMUSG00000032657	chr3-89507820-89508854
ENSMUSG00000027080	chr2-84689706-84691453
ENSMUSG00000006476	chr2-25167645-25168802
ENSMUSG00000028049	chr3-88761478-88762846
ENSMUSG00000042671	chr1-153083349-153085647
ENSMUSG00000039671	chr2-166153945-166155951
ENSMUSG00000042737	chr3-89340413-89341366
ENSMUSG00000053141	chr2-162974701-162976638
ENSMUSG00000026104	chr1-52163706-52164656
ENSMUSG00000026885	chr2-35905791-35907304
ENSMUSG00000027574	chr2-180966056-180967753
ENSMUSG00000017969	chr2-167219121-167220385
ENSMUSG00000027624	chr2-156487718-156488732
ENSMUSG00000026788	chr2-33559235-33560281
ENSMUSG00000099924	chr1-51513010-51514037
ENSMUSG00000034349	chr3-68593466-68593826
ENSMUSG00000026544	chr1-172064360-172065717
ENSMUSG00000038628	chr2-181305750-181308153
ENSMUSG00000038324	chr2-155764438-155765642
ENSMUSG00000027708	chr3-36065398-36066882
ENSMUSG00000026197	chr1-74661024-74662741
ENSMUSG00000074513	chr3-84175225-84176167
ENSMUSG00000027239	chr2-91956696-91957724
ENSMUSG00000038900	chr2-32631661-32632199
ENSMUSG00000033124	chr1-75421550-75423563
ENSMUSG00000026234	chr1-86586758-86587573
ENSMUSG00000079353	chr2-58667381-58668668
ENSMUSG00000026277	chr1-93685369-93687285
ENSMUSG00000027367	chr2-127518033-127518821
ENSMUSG00000034059	chr2-84810613-84811660
ENSMUSG00000055322	chr1-74121701-74122793
ENSMUSG00000039831	chr3-121814492-121816388
ENSMUSG00000038241	chr2-155385136-155385538
ENSMUSG00000026457	chr1-134272749-134274960
ENSMUSG00000027692	chr3-27981502-27982930
ENSMUSG00000085438	chr2-119350314-119351818
ENSMUSG00000001018	chr3-89997631-89999796
ENSMUSG00000001415	chr3-88363180-88364734
ENSMUSG00000039983	chr2-119322299-119323090
ENSMUSG00000068882	chr2-69885061-69886201
ENSMUSG00000048911	chr2-131040170-131042065
ENSMUSG00000038605	chr2-180786698-180788749
ENSMUSG00000100799	chr3-45379640-45381885
ENSMUSG00000084799	chr1-62901171-62902560
ENSMUSG00000039246	chr1-185481312-185483143
ENSMUSG00000086453	chr2-164174784-164175747
ENSMUSG00000035000	chr2-62361359-62362672
ENSMUSG00000039033	chr2-140113578-140114526
ENSMUSG00000100252	chr3-18053328-18056049
ENSMUSG00000042572	chr3-89546831-89548224
ENSMUSG00000026926	chr2-26039567-26040843
ENSMUSG00000026765	chr2-50120565-50121880
ENSMUSG00000036104	chr1-127530885-127531931
ENSMUSG00000035772	chr2-28218292-28219435
ENSMUSG00000004895	chr3-88190799-88193038
ENSMUSG00000047617	chr2-25580615-25583426
ENSMUSG00000027883	chr3-108815366-108816515
ENSMUSG00000026185	chr1-72877834-72878567
ENSMUSG00000026820	chr2-32403264-32405333
ENSMUSG00000074884	chr2-121473375-121474707
ENSMUSG00000027346	chr2-132134395-132136564
ENSMUSG00000040687	chr2-90613067-90615509
ENSMUSG00000017307	chr2-164878479-164880648
ENSMUSG00000028063	chr3-88831605-88832155
ENSMUSG00000027651	chr2-158241193-158242861
ENSMUSG00000001143	chr1-36708887-36710442
ENSMUSG00000026632	chr1-190681734-190683476
ENSMUSG00000027203	chr2-124719012-124721481
ENSMUSG00000026860	chr2-29929753-29931012
ENSMUSG00000104960	chr3-123266898-123268252
ENSMUSG00000028030	chr3-132083881-132086329
ENSMUSG00000041757	chr1-132982508-132983264
ENSMUSG00000037843	chr2-157278738-157279941
ENSMUSG00000036949	chr2-14738504-14739984
ENSMUSG00000105245	chr3-97311925-97312683
ENSMUSG00000050211	chr2-120403510-120405082
ENSMUSG00000027164	chr2-101982717-101984246
ENSMUSG00000026174	chr1-74850090-74850836
ENSMUSG00000098051	chr2-180892524-180895114
ENSMUSG00000027655	chr2-158284274-158286212
ENSMUSG00000006418	chr2-167788910-167790500
ENSMUSG00000017858	chr2-163138497-163139787
ENSMUSG00000039725	chr2-164878479-164880648
ENSMUSG00000037514	chr2-130634035-130636386
ENSMUSG00000027634	chr2-156990468-156992480
ENSMUSG00000010492	chr2-180925119-180925586
ENSMUSG00000053702	chr2-18207788-18209072
ENSMUSG00000038975	chr3-153259245-153262969
ENSMUSG00000027849	chr3-103057807-103059156
ENSMUSG00000053141	chr2-162921876-162923615
ENSMUSG00000026965	chr2-25428235-25429996
ENSMUSG00000027220	chr2-93203569-93204629
ENSMUSG00000036833	chr2-25193131-25196128
ENSMUSG00000039001	chr2-180047839-180048847
ENSMUSG00000026806	chr2-28289371-28290771
ENSMUSG00000027849	chr3-103733748-103735503
ENSMUSG00000026311	chr1-91249609-91251277
ENSMUSG00000026915	chr2-37723055-37724810
ENSMUSG00000044340	chr1-106341203-106342672
ENSMUSG00000046818	chr3-137512399-137513979
ENSMUSG00000027509	chr2-172370236-172371490
ENSMUSG00000015750	chr3-96218995-96221925
ENSMUSG00000026637	chr1-191292278-191293011
ENSMUSG00000027282	chr2-91134042-91136953
ENSMUSG00000093436	chr1-42684102-42685496
ENSMUSG00000051329	chr2-90566796-90568715
ENSMUSG00000014602	chr1-92726060-92726989
ENSMUSG00000085566	chr2-130512859-130514530
ENSMUSG00000036646	chr2-25564788-25566227
ENSMUSG00000026641	chr1-171250147-171251014
ENSMUSG00000037143	chr2-145887931-145889627
ENSMUSG00000036766	chr1-84838254-84840559
ENSMUSG00000041355	chr3-88141879-88143735
ENSMUSG00000068917	chr3-89182639-89184645
ENSMUSG00000027012	chr2-70656939-70658059
ENSMUSG00000027642	chr2-156765683-156767663
ENSMUSG00000075028	chr2-92485563-92486873
ENSMUSG00000038170	chr3-97296714-97298578
ENSMUSG00000026321	chr1-105993607-105994223
ENSMUSG00000026335	chr1-98189791-98191163
ENSMUSG00000052759	chr1-136612840-136614272
ENSMUSG00000026200	chr1-75399682-75400999
ENSMUSG00000027569	chr2-180495402-180496339
ENSMUSG00000103649	chr1-180550550-180551451
ENSMUSG00000068479	chr2-121439282-121443297
ENSMUSG00000027404	chr2-130449373-130451931
ENSMUSG00000026924	chr2-26020922-26022334
ENSMUSG00000025764	chr3-41194129-41195981
ENSMUSG00000008604	chr3-88151912-88152581
ENSMUSG00000026596	chr1-156613667-156614533
ENSMUSG00000090553	chr1-133100820-133101799
ENSMUSG00000026504	chr1-176996607-176997214
ENSMUSG00000075538	chr2-7088903-7089913
ENSMUSG00000026197	chr1-75477256-75478361
ENSMUSG00000027488	chr2-154603279-154604338
ENSMUSG00000068856	chr3-96218995-96221925
ENSMUSG00000038740	chr2-33489069-33490468
ENSMUSG00000038467	chr2-154389499-154391261
ENSMUSG00000102784	chr1-185069991-185070966
ENSMUSG00000010453	chr1-36633618-36635396
ENSMUSG00000074238	chr3-127147236-127149151
ENSMUSG00000026228	chr1-85921252-85923092
ENSMUSG00000002105	chr2-91134042-91136953
ENSMUSG00000092607	chr3-94974060-94975724
ENSMUSG00000038633	chr1-181841460-181843122
ENSMUSG00000028107	chr3-95994484-95996429
ENSMUSG00000101840	chr1-75244242-75246805
ENSMUSG00000032657	chr3-89336574-89338288
ENSMUSG00000036890	chr2-45041448-45042960
ENSMUSG00000027589	chr2-181070004-181070631
ENSMUSG00000041483	chr1-136675246-136676761
ENSMUSG00000033124	chr1-74947864-74949598
ENSMUSG00000090210	chr3-96600673-96601799
ENSMUSG00000049866	chr1-88320217-88321447
ENSMUSG00000026510	chr1-181851231-181852988
ENSMUSG00000027894	chr3-107112729-107114795
ENSMUSG00000026915	chr2-37764916-37766348
ENSMUSG00000015961	chr1-177982620-177983804
ENSMUSG00000078919	chr2-168330126-168331423
ENSMUSG00000055013	chr1-89599573-89601735
ENSMUSG00000055322	chr1-74295035-74296545
ENSMUSG00000038085	chr2-155774926-155776457
ENSMUSG00000026766	chr2-49710981-49712741
ENSMUSG00000026544	chr1-172412164-172412814
ENSMUSG00000036591	chr2-21292462-21293323
ENSMUSG00000026975	chr2-24961851-24963271
ENSMUSG00000074890	chr2-120496042-120497149
ENSMUSG00000028005	chr3-82274184-82276201
ENSMUSG00000039117	chr2-180024226-180025883
ENSMUSG00000027447	chr2-148407238-148409646
ENSMUSG00000033257	chr1-74361783-74363830
ENSMUSG00000058793	chr2-131909529-131910521
ENSMUSG00000075538	chr2-6685596-6688696
ENSMUSG00000057133	chr2-160915723-160917848
ENSMUSG00000104677	chr3-55347389-55348391
ENSMUSG00000014602	chr1-92933878-92935308
ENSMUSG00000007097	chr1-172271075-172272511
ENSMUSG00000025762	chr3-40744209-40746495
ENSMUSG00000015750	chr3-95893165-95895230
ENSMUSG00000039037	chr3-152432839-152435075
ENSMUSG00000027620	chr2-156420363-156422291
ENSMUSG00000033705	chr2-120093452-120094511
ENSMUSG00000027108	chr2-73528852-73530266
ENSMUSG00000027195	chr2-94122103-94123838
ENSMUSG00000048222	chr2-121448301-121450249
ENSMUSG00000075012	chr2-102293208-102295321
ENSMUSG00000002458	chr2-181071826-181073164
ENSMUSG00000033159	chr1-74934852-74936052
ENSMUSG00000027620	chr2-156406880-156408727
ENSMUSG00000015747	chr3-95516919-95518253
ENSMUSG00000041926	chr1-135158487-135160035
ENSMUSG00000027589	chr2-181059962-181060819
ENSMUSG00000041975	chr2-71253528-71254284
ENSMUSG00000050714	chr2-37783983-37784854
ENSMUSG00000027884	chr3-108974115-108975625
ENSMUSG00000068966	chr2-32912215-32912756
ENSMUSG00000058729	chr1-180283650-180285529
ENSMUSG00000073557	chr1-135136282-135136966
ENSMUSG00000028020	chr3-80671726-80673282
ENSMUSG00000033411	chr2-121354466-121355733
ENSMUSG00000026131	chr1-33813418-33815076
ENSMUSG00000027466	chr2-152437126-152437972
ENSMUSG00000028089	chr3-97887750-97889255
ENSMUSG00000067787	chr2-157478480-157479349
ENSMUSG00000026860	chr2-30628191-30630285
ENSMUSG00000001855	chr2-32259327-32260902
ENSMUSG00000061143	chr3-51788578-51790534
ENSMUSG00000052865	chr2-65967290-65969762
ENSMUSG00000025437	chr3-152516040-152517115
ENSMUSG00000074457	chr3-90412422-90413611
ENSMUSG00000032724	chr2-103484153-103485820
